P.Zeit;;Pyrometer;Pyrometer B;MTC1;MTC2;MTC3;MTC4;Press. abs 1;Press. abs 2;Speed;U RMS;I RMS;Power;Force;Abs Piston Tra.;Rel Piston Tra.;
0:04:34;1:00:00;472;412;19;58;21;18;0,16;4;0;0,01;0,01;0,0001;10;35,18;0;
0:04:35;1:00:01;468;417;19;52;21;18;0,16;4;0,14;0;0,01;0;10;35,19;0,01;
0:04:36;1:00:02;468;421;19;48;21;18;0,16;4;0,14;0;0,01;0;10;35,2;0,02;
0:04:37;1:00:03;461;425;20;46;21;18;0,17;4;0,14;0;0,01;0;10;35,22;0,04;
0:04:38;1:00:04;453;427;20;46;21;18;0,17;4;0,14;0;0,01;0;10;35,24;0,06;
0:04:39;1:00:05;446;427;20;44;22;18;0,17;4;0,91;2,82;0,23;0,6486;10;35,25;0,07;
0:04:40;1:00:06;446;427;20;44;22;18;0,17;4;0,91;3,58;0,38;1,3604;10;35,25;0,07;
0:04:41;1:00:07;440;428;20;45;22;18;0,17;4;0,91;4,05;0,44;1,782;10;35,26;0,08;
0:04:42;1:00:08;437;428;20;45;22;18;0,17;4;0,37;4,53;0,61;2,7633;10;35,26;0,08;
0:04:43;1:00:09;438;428;21;48;22;18;0,17;4;0,37;4,99;0,76;3,7924;10;35,27;0,09;
0:04:44;1:00:10;438;431;21;51;22;18;0,17;4;0,37;5,19;0,83;4,3077;10;35,27;0,09;
0:04:45;1:00:11;444;431;21;51;23;18;0,17;4;0,08;5,19;0,83;4,3077;10;35,27;0,09;
0:04:46;1:00:12;452;433;21;53;23;18;0,17;4;0,08;5,36;0,92;4,9312;10;35,27;0,09;
0:04:47;1:00:13;452;436;21;53;23;18;0,17;4;0,08;5,36;0,92;4,9312;10;35,27;0,09;
0:04:48;1:00:14;462;439;22;54;23;18;0,17;4;0,08;5,18;0,86;4,4548;10;35,27;0,09;
0:04:49;1:00:15;470;442;22;55;23;18;0,17;4;0;4,93;0,8;3,944;10;35,27;0,09;
0:04:50;1:00:16;470;446;22;55;23;18;0,17;4;0;4,91;0,8;3,928;10;35,27;0,09;
0:04:51;1:00:17;476;449;22;54;24;18;0,18;4;0;4,76;0,73;3,4748;10;35,27;0,09;
0:04:52;1:00:18;480;452;23;54;24;18;0,18;4;0;4,61;0,67;3,0887;10;35,27;0,09;
0:04:53;1:00:19;480;455;23;54;24;18;0,18;4;0;4,58;0,68;3,1144;10;35,27;0,09;
0:04:54;1:00:20;483;458;23;54;24;18;0,18;4;0;4,62;0,68;3,1416;10;35,27;0,09;
0:04:55;1:00:21;485;461;25;55;25;19;0,18;4;0;4,61;0,67;3,0887;10;35,27;0,09;
0:04:56;1:00:22;485;463;25;55;25;19;0,18;4;0;4,68;0,71;3,3228;10;35,27;0,09;
0:04:57;1:00:23;487;466;25;55;25;19;0,18;4;0;4,7;0,7;3,29;10;35,27;0,09;
0:04:58;1:00:24;487;468;25;55;25;19;0,18;4;0;4,7;0,7;3,29;10;35,27;0,09;
0:04:59;1:00:25;490;471;26;56;25;19;0,18;4;0,02;4,74;0,72;3,4128;10;35,27;0,09;
0:05:00;1:00:26;493;473;26;56;26;19;0,19;4;0,02;4,79;0,72;3,4488;10;35,27;0,09;
0:05:01;1:00:27;497;475;26;56;26;19;0,19;4;0,02;4,71;0,71;3,3441;10;35,27;0,09;
0:05:02;1:00:28;497;478;26;56;26;19;0,19;4;0,04;4,67;0,71;3,3157;10;35,27;0,09;
0:05:03;1:00:29;500;480;27;56;26;19;0,19;4;0,04;4,77;0,72;3,4344;10;35,27;0,09;
0:05:04;1:00:30;503;482;27;56;26;19;0,19;4;0,04;4,74;0,7;3,318;10;35,27;0,09;
0:05:05;1:00:31;503;484;27;57;27;19;0,19;4;0,04;4,7;0,7;3,29;10;35,28;0,1;
0:05:06;1:00:32;506;487;28;57;27;19;0,19;4;0,11;4,73;0,72;3,4056;10;35,28;0,1;
0:05:07;1:00:33;509;489;28;57;27;19;0,19;4;0,11;4,7;0,71;3,337;10;35,28;0,1;
0:05:08;1:00:34;511;492;28;57;27;19;0,19;4;0,11;4,64;0,69;3,2016;10;35,29;0,11;
0:05:09;1:00:35;511;493;28;57;28;19;0,19;4;0,16;4,63;0,69;3,1947;10;35,29;0,11;
0:05:10;1:00:36;514;496;28;57;28;19;0,19;4;0,16;4,68;0,7;3,276;10;35,29;0,11;
0:05:11;1:00:37;516;497;29;57;28;19;0,2;4;0,16;4,61;0,68;3,1348;10;35,29;0,11;
0:05:12;1:00:38;516;497;29;57;28;19;0,2;4;0,16;4,61;0,68;3,1348;10;35,29;0,11;
0:05:13;1:00:39;519;502;29;57;28;19;0,2;4;0,11;4,68;0,7;3,276;10;35,29;0,11;
0:05:14;1:00:40;521;503;29;57;28;19;0,2;4;0,11;4,67;0,69;3,2223;10;35,3;0,12;
0:05:15;1:00:41;521;503;30;57;28;19;0,2;4;0,11;4,67;0,69;3,2223;10;35,3;0,12;
0:05:16;1:00:42;523;507;30;58;29;19;0,2;4;0,1;4,66;0,71;3,3086;10;35,3;0,12;
0:05:17;1:00:43;526;508;30;58;29;19;0,2;4;0,1;4,66;0,7;3,262;10;35,3;0,12;
0:05:18;1:00:44;526;508;30;58;29;19;0,2;4;0,1;4,66;0,69;3,2154;10;35,3;0,12;
0:05:19;1:00:45;528;512;30;58;29;19;0,2;4;0,14;4,62;0,69;3,1878;10;35,31;0,13;
0:05:20;1:00:46;530;514;31;58;30;19;0,2;4;0,14;4,66;0,71;3,3086;10;35,31;0,13;
0:05:21;1:00:47;530;514;31;58;30;19;0,2;4;0,14;4,66;0,7;3,262;10;35,31;0,13;
0:05:22;1:00:48;533;516;31;58;30;19;0,2;4;0,19;4,65;0,69;3,2085;10;35,31;0,13;
0:05:23;1:00:49;535;520;31;58;30;19;0,2;4;0,19;4,7;0,71;3,337;10;35,32;0,14;
0:05:24;1:00:50;538;520;32;59;30;19;0,2;4;0,19;4,7;0,71;3,337;10;35,32;0,14;
0:05:25;1:00:51;538;522;32;59;31;19;0,2;4;0,19;4,65;0,7;3,255;10;35,32;0,14;
0:05:26;1:00:52;540;523;32;59;31;19;0,2;4;0,13;4,65;0,7;3,255;10;35,32;0,14;
0:05:27;1:00:53;543;525;32;59;31;19;0,2;4;0,13;4,64;0,7;3,248;10;35,32;0,14;
0:05:28;1:00:54;543;528;32;59;31;19;0,2;4;0,13;4,65;0,7;3,255;10;35,33;0,15;
0:05:29;1:00:55;545;528;32;59;31;19;0,2;4;0,07;4,65;0,7;3,255;10;35,33;0,15;
0:05:30;1:00:56;548;530;33;59;31;19;0,2;4;0,07;4,63;0,69;3,1947;10;35,33;0,15;
0:05:31;1:00:57;550;534;33;59;32;19;0,2;4;0,07;4,65;0,7;3,255;10;35,33;0,15;
0:05:32;1:00:58;550;534;33;59;32;19;0,2;4;0,07;4,65;0,7;3,255;10;35,33;0,15;
0:05:33;1:00:59;552;535;33;59;32;19;0,2;4;0,08;4,67;0,7;3,269;10;35,33;0,15;
0:05:34;1:01:00;555;537;34;59;32;19;0,21;4;0,08;4,71;0,71;3,3441;10;35,33;0,15;
0:05:35;1:01:01;555;539;34;59;32;19;0,21;4;0,08;4,71;0,71;3,3441;10;35,34;0,16;
0:05:36;1:01:02;557;540;34;59;32;19;0,2;4;0,11;4,65;0,7;3,255;10;35,34;0,16;
0:05:37;1:01:03;559;542;34;59;32;19;0,21;4;0,11;4,68;0,72;3,3696;10;35,34;0,16;
0:05:38;1:01:04;559;544;34;59;32;19;0,21;4;0,11;4,68;0,72;3,3696;10;35,34;0,16;
0:05:39;1:01:05;562;546;34;60;33;20;0,2;4;0,1;4,7;0,71;3,337;10;35,34;0,16;
0:05:40;1:01:06;562;547;35;60;33;20;0,2;4;0,1;4,64;0,71;3,2944;10;35,34;0,16;
0:05:41;1:01:07;564;549;35;60;33;19;0,2;4;0,1;4,62;0,71;3,2802;10;35,34;0,16;
0:05:42;1:01:08;566;551;35;60;33;19;0,2;4;0,04;4,73;0,73;3,4529;10;35,34;0,16;
0:05:43;1:01:09;569;551;35;60;33;19;0,2;4;0,04;4,69;0,72;3,3768;10;35,34;0,16;
0:05:44;1:01:10;569;554;35;60;33;20;0,2;4;0,04;4,69;0,71;3,3299;10;35,35;0,17;
0:05:45;1:01:11;571;556;36;60;33;20;0,2;4;0,04;4,71;0,73;3,4383;10;35,35;0,17;
0:05:46;1:01:12;574;558;36;60;34;20;0,2;4;0,17;4,69;0,72;3,3768;10;35,35;0,17;
0:05:47;1:01:13;576;560;36;61;34;20;0,2;4;0,17;4,68;0,71;3,3228;10;35,36;0,18;
0:05:48;1:01:14;576;562;36;61;34;20;0,2;4;0,17;4,63;0,71;3,2873;10;35,36;0,18;
0:05:49;1:01:15;579;562;36;61;34;20;0,2;4;0,25;4,71;0,73;3,4383;10;35,37;0,19;
0:05:50;1:01:16;581;565;36;61;34;20;0,2;4;0,25;4,7;0,72;3,384;10;35,37;0,19;
0:05:51;1:01:17;583;567;37;61;34;20;0,2;4;0,25;4,66;0,72;3,3552;10;35,38;0,2;
0:05:52;1:01:18;583;567;37;61;34;20;0,2;4;0,25;4,66;0,73;3,4018;10;35,38;0,2;
0:05:53;1:01:19;586;569;37;61;35;20;0,2;4;0,27;4,69;0,75;3,5175;10;35,39;0,21;
0:05:54;1:01:20;586;570;37;61;35;20;0,2;4;0,27;4,73;0,75;3,5475;10;35,39;0,21;
0:05:55;1:01:21;588;572;37;61;35;20;0,2;4;0,27;4,71;0,73;3,4383;10;35,39;0,21;
0:05:56;1:01:22;591;574;37;62;35;20;0,2;4;0,23;4,68;0,72;3,3696;10;35,4;0,22;
0:05:57;1:01:23;591;576;37;62;35;20;0,2;4;0,23;4,72;0,74;3,4928;10;35,4;0,22;
0:05:58;1:01:24;593;577;37;62;35;20;0,2;4;0,23;4,75;0,74;3,515;10;35,41;0,23;
0:05:59;1:01:25;596;579;38;62;35;20;0,2;4;0,24;4,69;0,73;3,4237;10;35,41;0,23;
0:06:00;1:01:26;596;581;38;62;35;20;0,2;4;0,24;4,68;0,72;3,3696;10;35,41;0,23;
0:06:01;1:01:27;598;582;38;62;35;20;0,2;4;0,24;4,69;0,74;3,4706;10;35,41;0,23;
0:06:02;1:01:28;600;584;38;62;36;20;0,2;4;0,16;4,73;0,73;3,4529;10;35,42;0,24;
0:06:03;1:01:29;602;586;38;62;36;20;0,2;4;0,16;4,7;0,72;3,384;10;35,42;0,24;
0:06:04;1:01:30;602;588;38;62;36;20;0,2;4;0,16;4,7;0,73;3,431;10;35,42;0,24;
0:06:05;1:01:31;605;589;38;62;36;20;0,2;4;0,16;4,76;0,75;3,57;10;35,43;0,25;
0:06:06;1:01:32;605;591;39;63;36;20;0,2;4;0,15;4,72;0,73;3,4456;10;35,43;0,25;
0:06:07;1:01:33;608;592;39;63;36;20;0,2;4;0,15;4,73;0,75;3,5475;10;35,43;0,25;
0:06:08;1:01:34;610;592;39;63;36;20;0,2;4;0,15;4,73;0,75;3,5475;10;35,43;0,25;
0:06:09;1:01:35;613;594;39;63;36;20;0,2;4;0,19;4,72;0,75;3,54;10;35,44;0,26;
0:06:10;1:01:36;613;598;39;63;37;20;0,2;4;0,19;4,72;0,73;3,4456;10;35,44;0,26;
0:06:11;1:01:37;615;598;39;63;37;20;0,2;4;0,19;4,72;0,73;3,4456;10;35,44;0,26;
0:06:12;1:01:38;617;600;39;63;37;20;0,2;4;0,19;4,76;0,75;3,57;10;35,45;0,27;
0:06:13;1:01:39;619;603;40;63;37;20;0,2;4;0,22;4,75;0,73;3,4675;10;35,45;0,27;
0:06:14;1:01:40;619;603;40;63;37;20;0,2;4;0,22;4,75;0,73;3,4675;10;35,45;0,27;
0:06:15;1:01:41;622;604;40;64;37;20;0,2;4;0,22;4,77;0,76;3,6252;10;35,46;0,28;
0:06:16;1:01:42;624;608;40;64;37;20;0,2;4;0,25;4,73;0,75;3,5475;10;35,46;0,28;
0:06:17;1:01:43;624;608;40;64;37;20;0,2;4;0,25;4,73;0,74;3,5002;10;35,46;0,28;
0:06:18;1:01:44;627;612;40;64;37;20;0,2;4;0,25;4,78;0,76;3,6328;10;35,47;0,29;
0:06:19;1:01:45;629;613;40;64;37;20;0,2;4;0,21;4,74;0,75;3,555;10;35,47;0,29;
0:06:20;1:01:46;629;613;40;64;37;20;0,2;4;0,21;4,74;0,75;3,555;10;35,48;0,3;
0:06:21;1:01:47;632;615;40;64;38;20;0,2;4;0,21;4,71;0,76;3,5796;10;35,48;0,3;
0:06:22;1:01:48;632;616;41;64;38;20;0,2;4;0,21;4,71;0,76;3,5796;10;35,48;0,3;
0:06:23;1:01:49;634;618;41;64;38;20;0,2;4;0,2;4,77;0,74;3,5298;10;35,49;0,31;
0:06:24;1:01:50;637;620;41;64;38;20;0,2;4;0,2;4,7;0,75;3,525;10;35,49;0,31;
0:06:25;1:01:51;639;622;41;65;38;20;0,2;4;0,2;4,7;0,75;3,525;10;35,49;0,31;
0:06:26;1:01:52;639;623;41;65;38;20;0,2;4;0,22;4,74;0,76;3,6024;10;35,5;0,32;
0:06:27;1:01:53;641;625;41;65;38;20;0,2;4;0,22;4,74;0,75;3,555;10;35,5;0,32;
0:06:28;1:01:54;644;626;41;65;38;20;0,2;4;0,22;4,74;0,75;3,555;10;35,5;0,32;
0:06:29;1:01:55;646;628;41;65;38;20;0,2;4;0,22;4,73;0,76;3,5948;10;35,51;0,33;
0:06:30;1:01:56;646;630;42;65;39;20;0,2;4;0,24;4,73;0,75;3,5475;10;35,52;0,34;
0:06:31;1:01:57;648;631;42;65;39;20;0,2;4;0,24;4,73;0,75;3,5475;10;35,52;0,34;
0:06:32;1:01:58;651;633;42;65;39;20;0,2;4;0,24;4,75;0,76;3,61;10;35,52;0,34;
0:06:33;1:01:59;651;635;42;65;39;20;0,2;4;0,19;4,81;0,77;3,7037;10;35,52;0,34;
0:06:34;1:02:00;653;636;42;65;39;20;0,2;4;0,19;4,82;0,76;3,6632;10;35,53;0,35;
0:06:35;1:02:01;656;638;42;66;39;20;0,2;4;0,19;4,75;0,76;3,61;10;35,53;0,35;
0:06:36;1:02:02;656;640;42;66;39;20;0,2;4;0,19;4,8;0,78;3,744;10;35,53;0,35;
0:06:37;1:02:03;658;642;42;66;39;20;0,2;4;0,15;4,77;0,77;3,6729;10;35,53;0,35;
0:06:38;1:02:04;660;643;42;66;39;20;0,2;4;0,15;4,73;0,77;3,6421;10;35,53;0,35;
0:06:39;1:02:05;660;645;43;66;39;20;0,2;4;0,15;4,76;0,77;3,6652;10;35,53;0,35;
0:06:40;1:02:06;663;647;43;66;39;20;0,2;4;0,08;4,84;0,78;3,7752;10;35,54;0,36;
0:06:41;1:02:07;666;648;43;66;40;20;0,19;4;0,08;4,78;0,76;3,6328;10;35,54;0,36;
0:06:42;1:02:08;666;650;43;66;40;20;0,19;4;0,08;4,74;0,76;3,6024;10;35,54;0,36;
0:06:43;1:02:09;668;652;43;66;40;20;0,2;4;0,04;4,8;0,78;3,744;10;35,54;0,36;
0:06:44;1:02:10;670;654;43;66;40;20;0,19;4;0,04;4,78;0,77;3,6806;10;35,54;0,36;
0:06:45;1:02:11;670;654;43;66;40;20;0,19;4;0,04;4,77;0,77;3,6729;10;35,54;0,36;
0:06:46;1:02:12;673;657;43;66;40;20;0,19;4;0,17;4,79;0,78;3,7362;10;35,55;0,37;
0:06:47;1:02:13;675;657;43;67;40;20;0,19;4;0,17;4,83;0,78;3,7674;10;35,55;0,37;
0:06:48;1:02:14;675;660;44;67;40;20;0,19;4;0,17;4,79;0,77;3,6883;10;35,56;0,38;
0:06:49;1:02:15;677;663;44;67;40;20;0,19;4;0,17;4,75;0,77;3,6575;10;35,56;0,38;
0:06:50;1:02:16;680;663;44;67;40;20;0,19;4;0,24;4,75;0,8;3,8;10;35,56;0,38;
0:06:51;1:02:17;682;664;44;67;40;20;0,19;4;0,24;4,79;0,78;3,7362;10;35,57;0,39;
0:06:52;1:02:18;682;668;44;67;41;20;0,19;4;0,24;4,79;0,78;3,7362;10;35,57;0,39;
0:06:53;1:02:19;685;668;44;67;41;20;0,19;4;0,23;4,79;0,78;3,7362;10;35,58;0,4;
0:06:54;1:02:20;687;670;44;67;41;20;0,19;4;0,23;4,81;0,79;3,7999;10;35,58;0,4;
0:06:55;1:02:21;690;673;44;67;41;20;0,19;4;0,23;4,81;0,79;3,7999;10;35,58;0,4;
0:06:56;1:02:22;690;673;44;67;41;20;0,19;4;0,23;4,81;0,79;3,7999;10;35,59;0,41;
0:06:57;1:02:23;692;675;44;67;41;20;0,2;4;0,18;4,84;0,8;3,872;10;35,59;0,41;
0:06:58;1:02:24;692;676;45;67;41;20;0,2;4;0,18;4,84;0,8;3,872;10;35,59;0,41;
0:06:59;1:02:25;694;678;45;68;41;20;0,2;4;0,18;4,81;0,78;3,7518;10;35,6;0,42;
0:07:00;1:02:26;697;680;45;68;41;20;0,2;4;0,25;4,79;0,8;3,832;10;35,6;0,42;
0:07:01;1:02:27;697;681;45;68;41;20;0,2;4;0,25;4,79;0,8;3,832;10;35,61;0,43;
0:07:02;1:02:28;699;683;45;68;41;20;0,2;4;0,25;4,84;0,8;3,872;10;35,61;0,43;
0:07:03;1:02:29;701;685;45;68;42;20;0,2;4;0,17;4,8;0,79;3,792;10;35,61;0,43;
0:07:04;1:02:30;701;687;45;68;42;20;0,2;4;0,17;4,8;0,79;3,792;10;35,62;0,44;
0:07:05;1:02:31;704;688;45;68;42;20;0,2;4;0,17;4,89;0,81;3,9609;10;35,62;0,44;
0:07:06;1:02:32;706;691;46;68;42;20;0,2;4;0,16;4,8;0,79;3,792;10;35,62;0,44;
0:07:07;1:02:33;709;691;46;68;42;20;0,2;4;0,16;4,8;0,79;3,792;10;35,62;0,44;
0:07:08;1:02:34;709;693;46;68;42;20;0,2;4;0,16;4,88;0,8;3,904;10;35,62;0,44;
0:07:09;1:02:35;711;697;46;68;42;20;0,2;4;0,16;4,81;0,79;3,7999;10;35,63;0,45;
0:07:10;1:02:36;713;697;46;69;42;20;0,2;4;0,13;4,81;0,82;3,9442;10;35,63;0,45;
0:07:11;1:02:37;716;701;46;69;42;20;0,2;4;0,13;4,86;0,8;3,888;10;35,63;0,45;
0:07:12;1:02:38;716;703;46;69;42;20;0,2;4;0,13;4,86;0,8;3,888;10;35,63;0,45;
0:07:13;1:02:39;718;704;46;69;42;20;0,2;4;0,1;4,82;0,83;4,0006;10;35,63;0,45;
0:07:14;1:02:40;721;706;46;69;43;20;0,2;4;0,1;4,84;0,81;3,9204;10;35,63;0,45;
0:07:15;1:02:41;721;708;46;69;43;20;0,2;4;0,1;4,84;0,81;3,9204;10;35,63;0,45;
0:07:16;1:02:42;723;709;46;69;43;20;0,2;4;0,1;4,87;0,82;3,9934;10;35,63;0,45;
0:07:17;1:02:43;726;712;47;69;43;20;0,2;4;0,04;4,87;0,81;3,9447;10;35,63;0,45;
0:07:18;1:02:44;726;712;47;69;43;20;0,2;4;0,04;4,87;0,8;3,896;10;35,64;0,46;
0:07:19;1:02:45;729;716;47;69;43;20;0,2;4;0,04;4,86;0,83;4,0338;10;35,64;0,46;
0:07:20;1:02:46;731;718;47;69;43;20;0,2;4;0,03;4,84;0,81;3,9204;10;35,64;0,46;
0:07:21;1:02:47;731;718;47;69;43;20;0,2;4;0,03;4,84;0,8;3,872;10;35,64;0,46;
0:07:22;1:02:48;733;719;47;69;43;20;0,21;4;0,03;4,85;0,81;3,9285;10;35,64;0,46;
0:07:23;1:02:49;733;721;47;70;44;20;0,21;4;0,03;4,8;0,81;3,888;10;35,64;0,46;
0:07:24;1:02:50;736;723;47;70;44;20;0,21;4;0,11;4,88;0,82;4,0016;10;35,64;0,46;
0:07:25;1:02:51;738;725;47;70;44;20;0,21;4;0,11;4,86;0,8;3,888;10;35,65;0,47;
0:07:26;1:02:52;741;727;47;70;44;20;0,21;4;0,11;4,86;0,8;3,888;10;35,65;0,47;
0:07:27;1:02:53;741;729;48;70;44;20;0,21;4;0,16;4,81;0,8;3,848;10;35,65;0,47;
0:07:28;1:02:54;743;730;48;70;44;20;0,21;4;0,16;4,87;0,82;3,9934;10;35,66;0,48;
0:07:29;1:02:55;745;732;48;70;44;20;0,21;4;0,16;4,85;0,82;3,977;10;35,66;0,48;
0:07:30;1:02:56;745;733;48;70;44;20;0,21;5;0,27;4,86;0,82;3,9852;10;35,67;0,49;
0:07:31;1:02:57;747;735;48;70;44;20;0,21;4;0,27;4,87;0,83;4,0421;10;35,67;0,49;
0:07:32;1:02:58;750;735;48;70;44;20;0,22;4;0,27;4,91;0,84;4,1244;10;35,67;0,49;
0:07:33;1:02:59;752;739;48;70;45;20;0,22;4;0,22;4,87;0,82;3,9934;10;35,68;0,5;
0:07:34;1:03:00;752;739;48;70;45;20;0,22;4;0,22;4,87;0,82;3,9934;10;35,68;0,5;
0:07:35;1:03:01;755;741;48;70;45;20;0,22;4;0,22;4,82;0,82;3,9524;10;35,69;0,51;
0:07:36;1:03:02;757;744;48;70;45;20;0,22;4;0,22;4,86;0,83;4,0338;10;35,69;0,51;
0:07:37;1:03:03;757;744;48;70;45;20;0,22;4;0,25;4,86;0,83;4,0338;10;35,7;0,52;
0:07:38;1:03:04;760;746;49;71;45;20;0,22;4;0,25;4,83;0,82;3,9606;10;35,7;0,52;
0:07:39;1:03:05;762;747;49;71;45;20;0,22;4;0,25;4,9;0,83;4,067;10;35,71;0,53;
0:07:40;1:03:06;762;749;49;71;45;20;0,22;4;0,26;4,9;0,83;4,067;10;35,71;0,53;
0:07:41;1:03:07;764;750;49;71;45;20;0,23;4;0,26;4,86;0,82;3,9852;10;35,71;0,53;
0:07:42;1:03:08;767;754;49;71;46;20;0,23;4;0,26;4,91;0,83;4,0753;10;35,72;0,54;
0:07:43;1:03:09;767;754;49;71;46;20;0,23;4;0,26;4,91;0,83;4,0753;10;35,72;0,54;
0:07:44;1:03:10;769;755;49;71;46;20;0,23;4;0,19;4,86;0,82;3,9852;10;35,72;0,54;
0:07:45;1:03:11;771;757;49;71;46;20;0,23;4;0,19;4,83;0,83;4,0089;10;35,72;0,54;
0:07:46;1:03:12;771;759;49;71;46;20;0,23;4;0,19;4,83;0,83;4,0089;10;35,73;0,55;
0:07:47;1:03:13;774;761;50;71;46;20;0,23;4;0,14;4,89;0,83;4,0587;10;35,73;0,55;
0:07:48;1:03:14;776;762;50;71;46;20;0,23;4;0,14;4,87;0,83;4,0421;10;35,73;0,55;
0:07:49;1:03:15;776;764;50;71;46;20;0,23;4;0,14;4,88;0,83;4,0504;10;35,73;0,55;
0:07:50;1:03:16;779;765;50;72;46;20;0,23;4;0,11;4,93;0,83;4,0919;10;35,73;0,55;
0:07:51;1:03:17;781;767;50;72;47;20;0,24;4;0,11;4,86;0,83;4,0338;10;35,73;0,55;
0:07:52;1:03:18;784;769;50;72;47;20;0,24;4;0,11;4,88;0,85;4,148;10;35,74;0,56;
0:07:53;1:03:19;784;771;50;72;47;20;0,24;4;0,12;4,94;0,86;4,2484;10;35,74;0,56;
0:07:54;1:03:20;786;772;50;72;47;20;0,24;4;0,12;4,88;0,84;4,0992;10;35,74;0,56;
0:07:55;1:03:21;789;774;50;72;47;20;0,24;4;0,12;4,88;0,83;4,0504;10;35,74;0,56;
0:07:56;1:03:22;789;776;50;72;47;20;0,24;4;0,12;4,86;0,83;4,0338;10;35,75;0,57;
0:07:57;1:03:23;791;778;50;72;47;20;0,24;5;0,21;4,93;0,86;4,2398;10;35,75;0,57;
0:07:58;1:03:24;793;779;51;72;47;20;0,24;4;0,21;4,88;0,84;4,0992;10;35,76;0,58;
0:07:59;1:03:25;796;781;51;72;48;20;0,24;4;0,21;4,86;0,84;4,0824;10;35,76;0,58;
0:08:00;1:03:26;796;782;51;72;48;20;0,24;4;0,22;4,93;0,85;4,1905;10;35,76;0,58;
0:08:01;1:03:27;798;784;51;72;48;20;0,24;4;0,22;4,88;0,84;4,0992;10;35,77;0,59;
0:08:02;1:03:28;798;784;51;72;48;20;0,24;4;0,22;4,89;0,84;4,1076;10;35,77;0,59;
0:08:03;1:03:29;800;787;51;72;48;20;0,24;4;0,22;4,88;0,85;4,148;10;35,78;0,6;
0:08:04;1:03:30;802;789;51;73;48;20;0,25;4;0,27;4,93;0,86;4,2398;10;35,78;0,6;
0:08:05;1:03:31;802;789;51;73;48;20;0,25;4;0,27;4,97;0,86;4,2742;10;35,79;0,61;
0:08:06;1:03:32;805;792;51;73;48;20;0,25;4;0,27;4,91;0,86;4,2226;10;35,79;0,61;
0:08:07;1:03:33;807;794;52;73;48;20;0,25;4;0,25;4,98;0,89;4,4322;10;35,79;0,61;
0:08:08;1:03:34;810;794;52;73;49;20;0,25;4;0,25;4,96;0,87;4,3152;10;35,8;0,62;
0:08:09;1:03:35;810;796;52;73;49;20;0,25;4;0,25;4,88;0,85;4,148;10;35,8;0,62;
0:08:10;1:03:36;813;799;52;73;49;20;0,25;4;0,23;4,92;0,87;4,2804;10;35,81;0,63;
0:08:11;1:03:37;815;799;52;73;49;20;0,25;4;0,23;4,94;0,86;4,2484;10;35,81;0,63;
0:08:12;1:03:38;815;801;52;73;49;20;0,25;4;0,23;4,91;0,84;4,1244;10;35,81;0,63;
0:08:13;1:03:39;818;803;52;73;49;20;0,25;4;0,23;4,91;0,84;4,1244;10;35,81;0,63;
0:08:14;1:03:40;820;805;52;73;49;20;0,25;5;0,19;4,88;0,84;4,0992;10;35,82;0,64;
0:08:15;1:03:41;822;806;52;73;49;20;0,25;5;0,19;4,96;0,86;4,2656;10;35,82;0,64;
0:08:16;1:03:42;822;808;52;73;49;20;0,25;5;0,19;4,96;0,86;4,2656;10;35,82;0,64;
0:08:17;1:03:43;824;809;53;74;50;20;0,25;4;0,14;4,9;0,88;4,312;10;35,83;0,65;
0:08:18;1:03:44;827;813;53;74;50;20;0,25;4;0,14;4,93;0,87;4,2891;10;35,83;0,65;
0:08:19;1:03:45;827;813;53;74;50;20;0,25;4;0,14;4,93;0,87;4,2891;10;35,83;0,65;
0:08:20;1:03:46;829;814;53;74;50;20;0,25;4;0,14;4,94;0,86;4,2484;10;35,83;0,65;
0:08:21;1:03:47;831;816;53;74;50;20;0,25;4;0,14;5;0,88;4,4;10;35,83;0,65;
0:08:22;1:03:48;831;817;53;74;50;20;0,25;4;0,14;5;0,88;4,4;10;35,83;0,65;
0:08:23;1:03:49;834;819;53;74;50;20;0,25;4;0,14;4,98;0,87;4,3326;10;35,84;0,66;
0:08:24;1:03:50;837;821;53;74;50;20;0,25;4;0,09;5,02;0,9;4,518;10;35,84;0,66;
0:08:25;1:03:51;837;823;53;74;50;20;0,25;4;0,09;5,02;0,9;4,518;10;35,85;0,67;
0:08:26;1:03:52;839;824;53;74;51;20;0,25;5;0,09;4,97;0,88;4,3736;10;35,86;0,68;
0:08:27;1:03:53;842;826;54;74;51;20;0,25;5;0,42;4,95;0,87;4,3065;10;35,86;0,68;
0:08:28;1:03:54;842;828;54;75;51;21;0,25;5;0,42;4,95;0,89;4,4055;10;35,87;0,69;
0:08:29;1:03:55;844;829;54;75;51;21;0,25;5;0,42;4,97;0,88;4,3736;10;35,87;0,69;
0:08:30;1:03:56;846;831;54;75;51;21;0,25;5;0,42;4,91;0,87;4,2717;10;35,87;0,69;
0:08:31;1:03:57;846;833;54;75;51;21;0,25;4;0,15;4,98;0,89;4,4322;10;35,87;0,69;
0:08:32;1:03:58;849;834;54;75;51;21;0,25;4;0,15;4,9;0,87;4,263;10;35,87;0,69;
0:08:33;1:03:59;852;836;54;75;51;21;0,25;4;0,15;4,9;0,87;4,263;10;35,87;0,69;
0:08:34;1:04:00;854;837;54;75;51;21;0,25;5;0,11;4,9;0,87;4,263;10;35,88;0,7;
