P.Zeit;;Pyrometer;Pyrometer B;MTC1;MTC2;MTC3;MTC4;Press. abs 1;Press. abs 2;Speed;U RMS;I RMS;Power;Force;Abs Piston Tra.;Rel Piston Tra.;
0:01:00;0:57:01;400;400;20;21;21;21;0,12;4;2,03;0;0,01;0;10;33,58;;
0:01:01;0:57:02;400;400;20;21;21;21;0,12;4;1,39;0;0,02;0;10;33,6;;
0:01:02;0:57:03;400;400;20;21;21;21;0,12;4;1,39;0;0,01;0;10;33,62;;
0:01:03;0:57:04;400;400;20;21;21;21;0,12;4;1,39;0;0,01;0;10;33,63;;
0:01:04;0:57:05;400;400;20;21;21;21;0,12;4;1,39;0;0,01;0;10;33,65;;
0:01:05;0:57:06;400;400;20;21;21;21;0,12;4;0,92;0;0,01;0;10;33,66;;
0:01:06;0:57:07;400;400;20;21;21;21;0,12;4;0,92;0;0,01;0;10;33,67;;
0:01:07;0:57:08;400;400;20;21;21;21;0,12;4;0,92;0;0,02;0;10;33,68;;
0:01:08;0:57:09;400;400;20;21;21;21;0,12;4;0,6;0;0,01;0;10;33,69;;
0:01:09;0:57:10;400;400;20;21;21;21;0,12;4;0,6;0;0,02;0;10;33,7;;
0:01:10;0:57:11;400;400;20;21;21;21;0,12;4;0,6;0;0,01;0;10;33,7;;
0:01:11;0:57:12;400;400;20;21;21;21;0,12;4;0,6;0;0,01;0;10;33,7;;
0:01:12;0:57:13;400;400;20;21;21;21;0,12;4;0,36;0;0,02;0;10;33,71;;
0:01:13;0:57:14;400;400;20;21;21;21;0,12;4;0,36;0;0,01;0;10;33,72;;
0:01:14;0:57:15;400;400;20;21;21;21;0,12;4;0,36;0;0,01;0;10;33,72;;
0:01:15;0:57:16;400;400;20;21;21;21;0,12;4;0,27;0;0,01;0;10;33,72;;
0:01:16;0:57:17;400;400;20;21;21;21;0,12;4;0,27;0;0,02;0;10;33,73;;
0:01:17;0:57:18;400;400;20;21;21;21;0,12;4;0,27;0;0,02;0;10;33,73;;
0:01:18;0:57:19;400;400;20;21;21;21;0,12;4;0,19;0;0,02;0;10;33,73;;
0:01:19;0:57:20;400;400;20;21;21;21;0,12;4;0,19;0;0,01;0;10;33,73;;
0:01:20;0:57:21;400;400;20;21;21;21;0,12;4;0,19;0;0,02;0;10;33,74;;
0:01:21;0:57:22;400;400;20;21;21;21;0,12;4;0,1;0;0,01;0;10;33,74;;
0:01:22;0:57:23;400;400;20;21;21;21;0,11;4;0,1;0;0,02;0;10;33,74;;
0:01:23;0:57:24;400;400;20;21;21;21;0,11;4;0,1;0;0,01;0;10;33,74;;
0:01:24;0:57:25;400;400;20;21;21;21;0,11;4;0,1;0;0,01;0;10;33,74;;
0:01:25;0:57:26;400;400;20;21;21;21;0,11;4;0,06;0;0,01;0;10;33,74;;
0:01:26;0:57:27;400;400;20;21;21;21;0,11;4;0,06;0;0,02;0;10;33,74;;
0:01:27;0:57:28;400;400;20;21;21;21;0,11;4;0,06;0;0,01;0;10;33,74;;
0:01:28;0:57:29;400;400;20;21;21;21;0,11;4;0,05;0;0,01;0;10;33,74;;
0:01:29;0:57:30;400;400;20;21;21;21;0,11;4;0,05;0;0,01;0;10;33,75;;
0:01:30;0:57:31;400;400;20;21;21;21;0,11;4;0,05;0;0,01;0;10;33,75;;
0:01:31;0:57:32;400;400;20;21;21;21;0,11;4;0,05;0;0,02;0;10;33,75;;
0:01:32;0:57:33;400;400;20;21;21;21;0,11;4;0,09;0;0,02;0;10;33,75;;
0:01:33;0:57:34;400;400;20;21;21;21;0,11;4;0,09;0;0,02;0;10;33,76;;
0:01:34;0:57:35;400;400;20;21;21;21;0,11;4;0,09;0;0,02;0;10;33,76;;
0:01:35;0:57:36;400;400;20;21;21;21;0,11;4;0,26;0;0,02;0;10;33,77;;
0:01:36;0:57:37;400;400;20;21;21;21;0,11;4;0,26;0;0,01;0;10;33,77;;
0:01:37;0:57:38;400;400;20;21;21;21;0,11;4;0,26;0;0,01;0;10;33,77;;
0:01:38;0:57:39;400;400;20;21;21;21;0,11;4;0,09;0;0,01;0;10;33,77;;
0:01:39;0:57:40;400;400;20;21;21;21;0,11;4;0,09;0;0,01;0;10;33,77;;
0:01:40;0:57:41;400;400;20;21;21;21;0,11;4;0,09;0;0,01;0;10;33,77;;
0:01:41;0:57:42;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,77;;
0:01:42;0:57:43;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,77;;
0:01:43;0:57:44;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,77;;
0:01:44;0:57:45;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,78;;
0:01:45;0:57:46;400;400;20;21;21;21;0,11;4;0,11;0;0,01;0;10;33,78;;
0:01:46;0:57:47;400;400;20;21;21;21;0,11;4;0,11;0;0,02;0;10;33,78;;
0:01:47;0:57:48;400;400;20;21;21;21;0,11;4;0,11;0;0,02;0;10;33,78;;
0:01:48;0:57:49;400;400;20;21;21;21;0,11;4;0,07;0;0,02;0;10;33,78;;
0:01:49;0:57:50;400;400;20;21;21;21;0,11;4;0,07;0;0,02;0;10;33,78;;
0:01:50;0:57:51;400;400;20;21;21;21;0,11;4;0,07;0;0,02;0;10;33,78;;
0:01:51;0:57:52;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,78;;
0:01:52;0:57:53;400;400;20;21;21;21;0,11;4;0,03;0;0,02;0;10;33,78;;
0:01:53;0:57:54;400;400;20;21;21;21;0,11;4;0,03;0;0,02;0;10;33,78;;
0:01:54;0:57:55;400;400;20;21;21;21;0,11;4;0,03;0;0,01;0;10;33,78;;
0:01:55;0:57:56;400;400;20;21;21;21;0,11;4;0,04;0;0,02;0;10;33,78;;
0:01:56;0:57:57;400;400;20;21;21;21;0,11;4;0,04;0;0,02;0;10;33,79;;
0:01:57;0:57:58;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,79;;
0:01:58;0:57:59;400;400;20;21;21;21;0,11;4;0,11;0;0,01;0;10;33,79;;
0:01:59;0:58:00;400;400;20;21;21;21;0,11;4;0,11;0;0,01;0;10;33,79;;
0:02:00;0:58:01;400;400;20;21;21;21;0,11;4;0,11;0;0,02;0;10;33,79;;
0:02:01;0:58:02;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,79;;
0:02:02;0:58:03;400;400;20;21;21;21;0,11;4;0,07;0;0,02;0;10;33,79;;
0:02:03;0:58:04;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,8;;
0:02:04;0:58:05;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,8;;
0:02:05;0:58:06;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:06;0:58:07;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:07;0:58:08;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:08;0:58:09;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:09;0:58:10;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:10;0:58:11;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:11;0:58:12;400;400;20;21;21;21;0,11;4;0,01;0;0,01;0;10;33,8;;
0:02:12;0:58:13;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:13;0:58:14;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:14;0:58:15;400;400;20;21;21;21;0,11;4;0,01;0;0,01;0;10;33,8;;
0:02:15;0:58:16;400;400;20;21;21;21;0,11;4;0,02;0;0,01;0;10;33,8;;
0:02:16;0:58:17;400;400;20;21;21;21;0,11;4;0,02;0;0,02;0;10;33,8;;
0:02:17;0:58:18;400;400;20;21;21;21;0,11;4;0,02;0;0,01;0;10;33,8;;
0:02:18;0:58:19;400;400;20;21;21;21;0,11;4;0,02;0;0,01;0;10;33,8;;
0:02:19;0:58:20;400;400;20;21;21;21;0,11;4;0,02;0;0,01;0;10;33,8;;
0:02:20;0:58:21;400;400;20;21;21;21;0,11;4;0,02;0;0,02;0;10;33,8;;
0:02:21;0:58:22;400;400;20;21;21;21;0,11;4;0,02;0;0,02;0;10;33,8;;
0:02:22;0:58:23;400;400;20;21;21;21;0,11;4;0;0;0,02;0;10;33,8;;
0:02:23;0:58:24;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:24;0:58:25;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:25;0:58:26;400;400;20;21;21;21;0,11;4;0,04;0;0,02;0;10;33,8;;
0:02:26;0:58:27;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,8;;
0:02:27;0:58:28;400;400;20;21;21;21;0,11;4;0,04;0;0,01;0;10;33,8;;
0:02:28;0:58:29;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:29;0:58:30;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:30;0:58:31;400;400;20;21;21;21;0,11;4;0;0;0,01;0;10;33,8;;
0:02:31;0:58:32;400;400;20;21;21;21;0,11;4;0;0;0,02;0;10;33,8;;
0:02:32;0:58:33;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:33;0:58:34;400;400;20;21;21;21;0,11;4;0,01;0;0,02;0;10;33,8;;
0:02:34;0:58:35;400;400;20;21;21;21;0,11;4;0,01;0;0,01;0;10;33,8;;
0:02:35;0:58:36;400;400;20;21;21;21;0,11;4;0,01;0;0,01;0;10;33,81;;
0:02:36;0:58:37;400;400;20;21;21;21;0,11;4;0,06;0;0,01;0;10;33,81;;
0:02:37;0:58:38;400;400;20;21;21;21;0,11;4;0,06;0;0,01;0;10;33,81;;
0:02:38;0:58:39;400;400;20;21;21;21;0,11;4;0,06;0;0,01;0;10;33,81;;
0:02:39;0:58:40;400;400;20;21;21;21;0,11;4;0,07;0,01;0,02;0,0002;10;33,81;;
0:02:40;0:58:41;400;400;20;21;21;21;0,11;4;0,07;0;0,02;0;10;33,81;;
0:02:41;0:58:42;400;400;20;21;21;21;0,11;4;0,07;0;0,02;0;10;33,81;;
0:02:42;0:58:43;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,82;;
0:02:43;0:58:44;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,82;;
0:02:44;0:58:45;400;400;20;21;21;21;0,11;4;0,07;0;0,01;0;10;33,82;;
0:02:45;0:58:46;400;400;20;21;21;21;0,11;4;0,03;0;0,01;0;10;33,82;;
0:02:46;0:58:47;400;400;20;21;21;21;0,11;4;0,03;0;0,02;0;10;33,82;;
0:02:47;0:58:48;400;400;20;21;21;21;0,11;4;0,03;0;0,02;0;10;33,82;;
0:02:48;0:58:49;400;400;20;21;21;21;0,11;4;0,03;0;0,02;0;10;33,82;;
0:02:49;0:58:50;400;400;20;21;21;21;0,11;4;0;0;0,02;0;10;33,82;;
0:02:50;0:58:51;400;400;20;21;21;21;0,11;4;0;0;0,02;0;10;33,82;;
0:02:51;0:58:52;400;400;20;21;21;21;0,11;4;0;0;0,02;0;10;33,82;;
0:02:52;0:58:53;400;400;20;21;21;21;0,11;4;0,04;0;0,02;0;10;33,82;;
0:02:53;0:58:54;400;400;20;21;21;20;0,11;4;0,04;0;0,01;0;10;33,82;;
0:02:54;0:58:55;400;400;20;21;21;20;0,11;4;0,04;0;0,01;0;10;33,82;;
0:02:55;0:58:56;400;400;20;21;21;20;0,11;4;0,04;0;0,01;0;10;33,82;;
0:02:56;0:58:57;400;400;20;21;21;20;0,11;4;0,07;0;0,02;0;10;33,82;;
0:02:57;0:58:58;400;400;20;21;21;20;0,11;4;0,07;0;0,01;0;10;33,82;;
0:02:58;0:58:59;400;400;20;21;21;20;0,11;4;0,07;0;0,01;0;10;33,82;;
0:02:59;0:59:00;400;400;20;21;21;20;0,11;4;0,04;0;0,01;0;10;33,82;;
0:03:00;0:59:01;400;400;20;21;21;20;0,11;4;0,04;0;0,01;0;10;33,82;;
0:03:01;0:59:02;400;400;20;21;21;20;0,11;4;0,04;0;0,02;0;10;33,82;;
0:03:02;0:59:03;400;400;20;21;21;20;0,11;4;0,01;0;0,01;0;10;33,82;;
0:03:03;0:59:04;400;400;20;21;21;20;0,11;4;0,01;0;0,01;0;10;33,82;;
0:03:04;0:59:05;400;400;20;21;21;20;0,11;4;0,01;0;0,02;0;10;33,83;;
0:03:05;0:59:06;400;400;20;21;21;20;0,11;4;-0,01;0;0,01;0;10;33,83;;
0:03:06;0:59:07;400;400;20;21;21;20;0,11;4;-0,01;0;0,02;0;10;33,83;;
0:03:07;0:59:08;400;400;20;21;21;20;0,11;4;-0,01;0;0,02;0;10;33,83;;
0:03:08;0:59:09;400;400;20;21;21;20;0,11;4;-0,01;0;0,02;0;10;33,83;;
0:03:09;0:59:10;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:10;0:59:11;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:11;0:59:12;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:12;0:59:13;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:13;0:59:14;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:14;0:59:15;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:15;0:59:16;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:16;0:59:17;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:17;0:59:18;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:18;0:59:19;400;400;20;21;21;20;0,11;4;0;0;0,02;0;10;33,83;;
0:03:19;0:59:20;400;400;20;21;21;20;0,11;4;0,03;0;0,02;0;10;33,83;;
0:03:20;0:59:21;400;400;20;21;21;20;0,11;4;0,03;0;0,02;0;10;33,83;;
0:03:21;0:59:22;400;400;20;21;21;20;0,11;4;0,03;0;0,01;0;10;33,83;;
0:03:22;0:59:23;400;400;20;21;21;20;0,11;4;0,03;0;0,01;0;10;33,83;;
0:03:23;0:59:24;400;400;20;21;21;20;0,11;4;0,02;0;0,01;0;10;33,83;;
0:03:24;0:59:25;400;400;20;21;21;20;0,11;4;0,02;0;0,01;0;10;33,83;;
0:03:25;0:59:26;400;400;20;21;21;20;0,11;4;0,02;0;0,01;0;10;33,83;;
0:03:26;0:59:27;400;400;20;21;21;20;0,11;4;0,08;0;0,02;0;10;33,83;;
0:03:27;0:59:28;400;400;20;21;21;20;0,11;4;0,08;0;0,8;0;10;33,83;0;
0:03:28;0:59:29;400;400;20;21;21;20;0,11;4;0,08;5,96;0,8;4,768;10;33,83;0;
0:03:29;0:59:30;400;400;20;38;21;20;0,11;4;0;6;0,86;5,16;10;33,83;0;
0:03:30;0:59:31;400;400;20;49;21;20;0,11;4;0;5,96;0,89;5,3044;10;33,83;0;
0:03:31;0:59:32;400;400;20;56;21;20;0,11;4;0;5,96;0,91;5,4236;10;33,83;0;
0:03:32;0:59:33;400;400;20;56;21;20;0,11;4;0,02;5,92;0,93;5,5056;10;33,83;0;
0:03:33;0:59:34;400;400;20;62;21;20;0,11;4;0,02;5,95;0,95;5,6525;10;33,83;0;
0:03:34;0:59:35;400;400;20;66;21;20;0,11;4;0,02;5,96;0,96;5,7216;10;33,83;0;
0:03:35;0:59:36;400;400;20;66;21;20;0,11;4;0,02;5,92;0,98;5,8016;10;33,83;0;
0:03:36;0:59:37;400;400;20;70;21;20;0,11;4;-0,01;5,92;0,98;5,8016;10;33,83;0;
0:03:37;0:59:38;400;400;20;73;21;20;0,11;4;-0,01;5,94;1;5,94;10;33,83;0;
0:03:38;0:59:39;400;400;20;75;21;20;0,11;4;-0,01;5,91;1;5,91;10;33,83;0;
0:03:39;0:59:40;400;400;20;75;21;20;0,11;4;0,02;5,89;1,01;5,9489;10;33,83;0;
0:03:40;0:59:41;400;400;20;77;21;20;0,11;4;0,02;5,88;1,02;5,9976;10;33,84;0,01;
0:03:41;0:59:42;400;400;20;79;21;20;0,12;4;0,02;5,86;1,03;6,0358;10;33,84;0,01;
0:03:42;0:59:43;400;400;20;79;21;20;0,12;4;0,02;5,85;1,03;6,0255;10;33,84;0,01;
0:03:43;0:59:44;400;400;20;81;21;20;0,12;4;0;5,89;1,04;6,1256;10;33,84;0,01;
0:03:44;0:59:45;400;400;20;82;21;20;0,12;4;0;5,88;1,05;6,174;10;33,84;0,01;
0:03:45;0:59:46;400;400;20;82;21;20;0,12;4;0;5,91;1,06;6,2646;10;33,84;0,01;
0:03:46;0:59:47;400;400;20;84;21;20;0,12;4;0,06;5,9;1,07;6,313;10;33,84;0,01;
0:03:47;0:59:48;400;400;20;84;21;20;0,12;4;0,06;5,9;1,08;6,372;10;33,84;0,01;
0:03:48;0:59:49;400;400;20;85;21;20;0,12;4;0,06;5,85;1,08;6,318;10;33,85;0,02;
0:03:49;0:59:50;400;400;20;86;21;20;0,12;4;0,14;5,88;1,08;6,3504;10;33,85;0,02;
0:03:50;0:59:51;400;400;20;86;21;20;0,12;4;0,14;5,88;1,08;6,3504;10;33,85;0,02;
0:03:51;0:59:52;400;400;20;87;22;20;0,12;4;0,14;5,86;1,09;6,3874;10;33,85;0,02;
0:03:52;0:59:53;400;400;20;88;22;20;0,13;4;0,11;5,86;1,1;6,446;10;33,85;0,02;
0:03:53;0:59:54;400;400;20;89;22;20;0,13;4;0,11;5,86;1,1;6,446;10;33,86;0,03;
0:03:54;0:59:55;413;400;21;89;22;20;0,13;4;0,11;5,85;1,1;6,435;10;33,87;0,04;
0:03:55;0:59:56;427;400;21;89;22;20;0,13;4;0,11;5,91;1,12;6,6192;10;33,87;0,04;
0:03:56;0:59:57;427;400;21;90;22;20;0,13;4;0,42;5,91;1,12;6,6192;10;33,88;0,05;
0:03:57;0:59:58;441;400;21;91;22;20;0,13;4;0,42;5,87;1,13;6,6331;10;33,89;0,06;
0:03:58;0:59:59;454;400;21;91;22;20;0,13;4;0,42;5,85;1,12;6,552;10;33,89;0,06;
0:03:59;1:00:00;454;408;21;87;22;20;0,13;4;0,4;0,02;0,02;0,0004;10;33,9;0,07;
0:04:00;1:00:01;454;415;21;80;22;20;0,13;4;0,4;4,05;0,56;2,268;10;33,94;0,11;
0:04:01;1:00:02;450;421;21;80;22;20;0,13;4;0,4;3,78;0,43;1,6254;10;33,97;0,14;
0:04:02;1:00:03;448;426;21;77;22;20;0,13;4;0,4;4,18;0,53;2,2154;10;33,99;0,16;
0:04:03;1:00:04;447;429;22;75;23;20;0,13;4;1,78;4,49;0,61;2,7389;10;34,02;0,19;
0:04:04;1:00:05;447;429;22;75;23;20;0,13;4;1,78;4,65;0,67;3,1155;10;34,04;0,21;
0:04:05;1:00:06;449;437;22;76;23;20;0,13;4;1,78;4,8;0,72;3,456;10;34,06;0,23;
0:04:06;1:00:07;453;440;22;76;23;20;0,13;4;1,26;4,89;0,74;3,6186;10;34,08;0,25;
0:04:07;1:00:08;453;440;22;76;23;20;0,14;4;1,26;4,89;0,75;3,6675;10;34,09;0,26;
0:04:08;1:00:09;458;446;22;77;23;20;0,14;4;1,26;4,97;0,77;3,8269;10;34,12;0,29;
0:04:09;1:00:10;463;449;23;77;23;20;0,14;4;1,07;4,87;0,73;3,5551;10;34,14;0,31;
0:04:10;1:00:11;463;449;23;77;23;20;0,14;4;1,07;4,87;0,71;3,4577;10;34,14;0,31;
0:04:11;1:00:12;468;453;23;77;23;20;0,14;4;1,07;4,79;0,71;3,4009;10;34,15;0,32;
0:04:12;1:00:13;472;456;23;77;24;20;0,14;4;0,65;4,73;0,7;3,311;10;34,16;0,33;
0:04:13;1:00:14;472;459;23;77;24;20;0,14;4;0,65;4,75;0,72;3,42;10;34,17;0,34;
0:04:14;1:00:15;475;463;23;76;24;20;0,14;4;0,65;4,76;0,7;3,332;10;34,18;0,35;
0:04:15;1:00:16;475;463;24;74;24;20;0,14;4;0,65;4,76;0,68;3,2368;10;34,19;0,36;
0:04:16;1:00:17;479;468;24;74;24;20;0,14;4;0,55;4,62;0,68;3,1416;10;34,2;0,37;
0:04:17;1:00:18;481;470;24;74;24;20;0,14;4;0,55;4,67;0,68;3,1756;10;34,21;0,38;
0:04:18;1:00:19;484;472;24;73;24;20;0,14;4;0,55;4,59;0,67;3,0753;10;34,22;0,39;
0:04:19;1:00:20;484;475;25;72;24;20;0,14;4;0,6;4,6;0,67;3,082;10;34,23;0,4;
0:04:20;1:00:21;487;477;25;72;25;20;0,14;4;0,6;4,67;0,68;3,1756;10;34,25;0,42;
0:04:21;1:00:22;489;479;25;72;25;20;0,14;4;0,6;4,63;0,67;3,1021;10;34,26;0,43;
0:04:22;1:00:23;489;481;25;71;25;20;0,14;4;0,6;4,59;0,66;3,0294;10;34,28;0,45;
0:04:23;1:00:24;492;483;26;71;25;20;0,14;4;0,95;4,63;0,68;3,1484;10;34,3;0,47;
0:04:24;1:00:25;494;485;26;71;25;20;0,14;4;0,95;4,58;0,67;3,0686;10;34,3;0,47;
0:04:25;1:00:26;497;487;26;70;26;20;0,14;4;0,95;4,54;0,66;2,9964;10;34,32;0,49;
0:04:26;1:00:27;497;489;26;70;26;20;0,14;4;0,76;4,56;0,66;3,0096;10;34,33;0,5;
0:04:27;1:00:28;499;491;26;70;26;20;0,14;4;0,76;4,6;0,67;3,082;10;34,34;0,51;
