P.Zeit;;Pyrometer;Pyrometer B;MTC1;MTC2;MTC3;MTC4;Press. abs 1;Press. abs 2;Speed;U RMS;I RMS;Power;Force;Abs Piston Tra.;Rel Piston Tra.;;;
0:04:32;0:59:07;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:33;0:59:08;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:34;0:59:09;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:35;0:59:10;400;400;21;22;22;22;0,11;4;0,03;0;0,04;;10;33,98;;;;
0:04:36;0:59:11;400;400;21;22;22;22;0,11;4;0,03;0;0,04;;10;33,98;;;;
0:04:37;0:59:12;400;400;21;22;22;22;0,11;4;0,03;0;0,04;;10;33,98;;;;
0:04:38;0:59:13;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:39;0:59:14;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:40;0:59:15;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:41;0:59:16;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:42;0:59:17;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:43;0:59:18;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:44;0:59:19;400;400;21;22;22;22;0,11;4;0;0;0,04;;10;33,98;;;;
0:04:45;0:59:20;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:46;0:59:21;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:47;0:59:22;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:48;0:59:23;400;400;21;22;22;22;0,11;4;0,01;0;0,04;;10;33,98;;;;
0:04:49;0:59:24;400;400;21;22;22;22;0,1;4;-0,01;0;0,05;;10;33,98;0;;;
0:04:50;0:59:25;400;400;21;22;22;22;0,1;4;-0,01;3,62;0,05;;10;33,98;0;;;
0:04:51;0:59:26;400;400;22;23;23;22;0,1;4;-0,01;5,91;0,88;;10;33,98;0;;;
0:04:52;0:59:27;400;400;22;23;23;22;0,11;4;0;5,92;0,92;;10;33,98;0;;;
0:04:53;0:59:28;400;400;22;23;23;22;0,11;4;0;5,87;0,94;;10;33,98;0;;;
0:04:54;0:59:29;400;400;22;23;23;22;0,11;4;0;5,87;0,96;;10;33,98;0;;;
0:04:55;0:59:30;400;400;22;23;23;22;0,11;4;0;5,86;0,97;;10;33,98;0;;;
0:04:56;0:59:31;400;400;22;23;23;22;0,11;4;0;5,86;1;;10;33,98;0;;;
0:04:57;0:59:32;400;400;22;23;23;22;0,11;4;0;5,86;1,01;;10;33,98;0;;;
0:04:58;0:59:33;400;400;21;23;23;22;0,11;4;0,01;5,84;1,02;;10;33,98;0;;;
0:04:59;0:59:34;400;400;21;23;23;22;0,11;4;0,01;5,84;1,02;;10;33,98;0;;;
0:05:00;0:59:35;400;400;22;23;23;22;0,11;4;0,01;5,83;1,03;;10;33,98;0;;;
0:05:01;0:59:36;400;400;22;23;23;22;0,11;4;0,01;5,81;1,04;;10;33,98;0;;;
0:05:02;0:59:37;400;400;22;23;23;22;0,11;4;0,01;5,84;1,05;;10;33,98;0;;;
0:05:03;0:59:38;400;400;22;23;23;22;0,12;4;0,01;5,84;1,05;;10;33,98;0;;;
0:05:04;0:59:39;400;400;21;23;23;22;0,12;4;0,01;5,81;1,07;;10;33,98;0;;;
0:05:05;0:59:40;400;400;21;23;23;22;0,12;4;0;5,84;1,07;;10;33,98;0;;;
0:05:06;0:59:41;400;400;21;22;23;22;0,12;4;0;5,78;1,08;;10;33,98;0;;;
0:05:07;0:59:42;400;400;21;22;23;22;0,12;4;0;5,78;1,08;;10;33,98;0;;;
0:05:08;0:59:43;400;400;22;22;23;21;0,12;4;0;5,8;1,1;;10;33,98;0;;;
0:05:09;0:59:44;400;400;22;23;23;21;0,12;4;-0,01;5,81;1,11;;10;33,98;0;;;
0:05:10;0:59:45;400;400;22;23;23;21;0,12;4;-0,01;5,81;1,12;;10;33,98;0;;;
0:05:11;0:59:46;400;400;22;23;23;21;0,12;4;-0,01;5,84;1,12;;10;33,98;0;;;
0:05:12;0:59:47;400;400;22;23;23;21;0,12;4;0,01;5,81;1,13;;10;33,98;0;;;
0:05:13;0:59:48;400;400;22;23;23;21;0,12;4;0,01;5,81;1,13;;10;33,98;0;;;
0:05:14;0:59:49;400;400;23;23;23;21;0,13;4;0,01;5,79;1,14;;10;33,98;0;;;
0:05:15;0:59:50;400;400;23;23;23;21;0,13;4;0,01;5,79;1,14;;10;33,98;0;;;
0:05:16;0:59:51;400;400;23;23;23;21;0,13;4;0,01;5,81;1,15;;10;33,98;0;;;
0:05:17;0:59:52;412;400;23;23;23;21;0,13;4;0,01;5,78;1,15;;10;33,98;0;;;
0:05:18;0:59:53;412;400;23;23;23;21;0,13;4;0,01;5,78;1,15;;10;33,98;0;;;
0:05:19;0:59:54;426;400;24;23;23;21;0,13;4;0,01;5,78;1,16;;10;33,98;0;;;
0:05:20;0:59:55;440;400;24;24;23;21;0,13;4;0,01;5,81;1,17;;10;33,98;0;;;
0:05:21;0:59:56;440;400;24;24;23;22;0,13;4;0,01;5,84;1,17;;10;33,99;0,01;;;
0:05:22;0:59:57;454;400;25;24;24;22;0,13;4;0,34;5,82;0,61;;10;34;0,02;;;
0:05:23;0:59:58;459;400;25;24;23;21;0,13;4;0,34;6,05;1,05;;10;34,04;0,06;;;
0:05:24;0:59:59;463;400;25;24;24;22;0,13;4;0,34;4,05;0,48;;10;34,06;0,08;;;
0:05:25;1:00:00;463;400;25;24;24;21;0,14;4;1,29;4,05;0,48;;10;34,07;0,09;;;
0:05:26;1:00:01;465;400;26;24;24;21;0,14;4;1,29;4,56;0,7;;10;34,09;0,11;;;
0:05:27;1:00:02;467;400;27;25;24;22;0,14;4;1,29;4,69;0,73;;10;34,11;0,13;;;
0:05:28;1:00:03;467;400;27;25;24;22;0,14;4;1,29;4,69;0,73;;10;34,13;0,15;;;
0:05:29;1:00:04;470;400;27;25;25;22;0,14;4;1,19;4,87;0,82;;10;34,16;0,18;;;
0:05:30;1:00:05;474;400;28;25;25;22;0,14;4;1,19;5,02;0,85;;10;34,18;0,2;;;
0:05:31;1:00:06;474;400;29;26;25;22;0,14;4;1,19;5,02;0,84;;10;34,19;0,21;;;
0:05:32;1:00:07;479;400;29;26;24;22;0,14;4;1,04;5,01;0,87;;10;34,2;0,22;;;
0:05:33;1:00:08;486;400;29;26;25;22;0,14;4;1,04;5,01;0,87;;10;34,21;0,23;;;
0:05:34;1:00:09;486;400;30;27;25;22;0,14;4;1,04;5,06;0,91;;10;34,21;0,23;;;
0:05:35;1:00:10;492;400;30;27;25;22;0,14;4;0,52;5,03;0,84;;10;34,23;0,25;;;
0:05:36;1:00:11;497;400;30;27;25;22;0,14;4;0,52;4,98;0,84;;10;34,24;0,26;;;
0:05:37;1:00:12;503;400;31;27;25;22;0,14;4;0,52;4,99;0,87;;10;34,27;0,29;;;
0:05:38;1:00:13;503;400;32;28;25;22;0,14;4;0,94;5,06;0,88;;10;34,28;0,3;;;
0:05:39;1:00:14;508;400;32;28;26;22;0,14;4;0,94;4,99;0,84;;10;34,29;0,31;;;
0:05:40;1:00:15;508;400;33;29;26;23;0,14;4;0,94;4,92;0,83;;10;34,29;0,31;;;
0:05:41;1:00:16;514;400;33;29;26;23;0,14;4;0,94;4,95;0,84;;10;34,3;0,32;;;
0:05:42;1:00:17;520;400;33;29;26;23;0,14;4;0,45;4,95;0,84;;10;34,31;0,33;;;
0:05:43;1:00:18;520;400;34;29;27;23;0,14;4;0,45;4,93;0,87;;10;34,33;0,35;;;
0:05:44;1:00:19;524;400;34;29;27;23;0,14;4;0,45;5,02;0,87;;10;34,35;0,37;;;
0:05:45;1:00:20;529;400;35;30;27;23;0,14;4;0,96;4,93;0,85;;10;34,36;0,38;;;
0:05:46;1:00:21;534;400;35;30;27;23;0,14;4;0,96;4,9;0,85;;10;34,37;0,39;;;
0:05:47;1:00:22;534;400;35;30;27;23;0,14;4;0,96;5,06;0,89;;10;34,37;0,39;;;
0:05:48;1:00:23;539;400;36;30;27;23;0,14;4;0,96;5;0,87;;10;34,37;0,39;;;
0:05:49;1:00:24;544;400;36;31;28;23;0,15;4;0,31;4,97;0,85;;10;34,39;0,41;;;
0:05:50;1:00:25;544;400;37;31;28;23;0,15;4;0,31;4,97;0,85;;10;34,4;0,42;;;
0:05:51;1:00:26;549;400;37;31;29;23;0,15;4;0,31;5,05;0,9;;10;34,41;0,43;;;
0:05:52;1:00:27;553;400;37;31;29;23;0,15;4;0,79;4,99;0,88;;10;34,42;0,44;;;
0:05:53;1:00:28;553;400;38;31;29;23;0,15;4;0,79;4,99;0,88;;10;34,43;0,45;;;
0:05:54;1:00:29;558;400;38;31;29;22;0,15;4;0,79;4,94;0,87;;10;34,43;0,45;;;
0:05:55;1:00:30;563;400;38;31;29;22;0,15;4;0,33;5,08;0,91;;10;34,44;0,46;;;
0:05:56;1:00:31;563;400;38;32;29;22;0,15;4;0,33;5,08;0,91;;10;34,44;0,46;;;
0:05:57;1:00:32;568;400;39;32;30;23;0,15;4;0,33;5,04;0,88;;10;34,45;0,47;;;
0:05:58;1:00:33;573;400;39;32;30;23;0,15;4;0,33;5;0,88;;10;34,46;0,48;;;
0:05:59;1:00:34;578;400;40;33;30;23;0,15;4;0,62;5,04;0,91;;10;34,48;0,5;;;
0:06:00;1:00:35;578;400;40;32;30;22;0,15;4;0,62;5,07;0,89;;10;34,49;0,51;;;
0:06:01;1:00:36;582;400;40;32;30;22;0,15;4;0,62;4,99;0,89;;10;34,49;0,51;;;
0:06:02;1:00:37;587;421;41;33;30;23;0,15;4;0,43;5,01;0,88;;10;34,5;0,52;;;
0:06:03;1:00:38;587;458;42;34;31;23;0,16;4;0,43;5,1;0,92;;10;34,5;0,52;;;
0:06:04;1:00:39;592;516;42;34;31;23;0,16;4;0,43;5,05;0,91;;10;34,5;0,52;;;
0:06:05;1:00:40;597;520;42;34;31;23;0,16;4;0,24;4,99;0,89;;10;34,51;0,53;;;
0:06:06;1:00:41;601;525;43;35;32;23;0,16;4;0,24;5,08;0,94;;10;34,52;0,54;;;
0:06:07;1:00:42;601;542;43;35;32;23;0,16;4;0,24;5,09;0,91;;10;34,53;0,55;;;
0:06:08;1:00:43;606;545;43;35;32;23;0,17;4;0,24;5;0,89;;10;34,55;0,57;;;
0:06:09;1:00:44;606;558;44;35;32;23;0,17;4;0,76;5;0,92;;10;34,56;0,58;;;
0:06:10;1:00:45;611;559;44;35;33;22;0,17;4;0,76;5,09;0,93;;10;34,56;0,58;;;
0:06:11;1:00:46;616;567;44;36;33;22;0,17;4;0,76;5,01;0,91;;10;34,57;0,59;;;
0:06:12;1:00:47;616;570;45;36;33;23;0,17;4;0,34;4,97;0,9;;10;34,57;0,59;;;
0:06:13;1:00:48;620;552;45;36;33;23;0,17;4;0,34;5,11;0,94;;10;34,58;0,6;;;
0:06:14;1:00:49;625;563;45;36;33;23;0,17;4;0,34;5,08;0,92;;10;34,58;0,6;;;
0:06:15;1:00:50;625;583;46;37;34;23;0,18;4;0,34;5,03;0,91;;10;34,59;0,61;;;
0:06:16;1:00:51;630;586;46;37;34;23;0,18;4;0,41;5,07;0,95;;10;34,61;0,63;;;
0:06:17;1:00:52;635;586;46;37;34;23;0,18;4;0,41;5,14;0,95;;10;34,62;0,64;;;
0:06:18;1:00:53;640;586;47;38;34;23;0,18;4;0,41;5,06;0,92;;10;34,63;0,65;;;
0:06:19;1:00:54;640;586;47;38;34;23;0,19;4;0,41;5,06;0,93;;10;34,64;0,66;;;
0:06:20;1:00:55;645;580;47;37;35;23;0,19;4;0,75;5,17;0,96;;10;34,65;0,67;;;
0:06:21;1:00:56;650;583;48;38;34;23;0,19;4;0,75;5,1;0,93;;10;34,66;0,68;;;
0:06:22;1:00:57;650;583;48;38;34;23;0,19;4;0,75;5,1;0,93;;10;34,66;0,68;;;
0:06:23;1:00:58;655;590;48;39;35;23;0,2;4;0,43;5,14;0,97;;10;34,67;0,69;;;
0:06:24;1:00:59;659;593;48;39;36;23;0,2;4;0,43;5,09;0,94;;10;34,68;0,7;;;
0:06:25;1:01:00;659;593;49;39;36;23;0,2;4;0,43;5,09;0,93;;10;34,68;0,7;;;
0:06:26;1:01:01;664;596;49;39;36;23;0,21;4;0,37;5,05;0,95;;10;34,69;0,71;;;
0:06:27;1:01:02;669;599;49;39;36;23;0,21;4;0,37;5,15;0,97;;10;34,7;0,72;;;
0:06:28;1:01:03;669;602;50;40;36;23;0,21;4;0,37;5,15;0,97;;10;34,71;0,73;;;
0:06:29;1:01:04;674;605;50;40;37;23;0,22;4;0,71;5,06;0,95;;10;34,73;0,75;;;
0:06:30;1:01:05;678;611;50;40;37;23;0,22;4;0,71;5,1;0,98;;10;34,75;0,77;;;
0:06:31;1:01:06;678;611;50;40;37;23;0,22;4;0,71;5,1;0,98;;10;34,75;0,77;;;
0:06:32;1:01:07;683;614;51;41;37;23;0,23;4;0,71;5,13;0,97;;10;34,76;0,78;;;
0:06:33;1:01:08;688;617;51;41;38;23;0,23;4;0,84;5,08;0,95;;10;34,78;0,8;;;
0:06:34;1:01:09;688;620;51;41;38;23;0,23;4;0,84;5,13;0,99;;10;34,78;0,8;;;
0:06:35;1:01:10;693;623;52;41;38;23;0,24;4;0,84;5,15;0,98;;10;34,8;0,82;;;
0:06:36;1:01:11;697;626;52;41;39;23;0,24;4;0,57;5,13;0,96;;10;34,81;0,83;;;
0:06:37;1:01:12;702;630;52;42;39;23;0,24;4;0,57;5,08;0,96;;10;34,81;0,83;;;
0:06:38;1:01:13;702;630;52;42;39;23;0,25;4;0,57;5,13;0,99;;10;34,82;0,84;;;
0:06:39;1:01:14;707;633;53;42;39;23;0,25;4;0,57;5,24;1,01;;10;34,82;0,84;;;
0:06:40;1:01:15;712;640;53;42;40;23;0,26;4;0,31;5,14;0,99;;10;34,83;0,85;;;
0:06:41;1:01:16;712;640;53;42;40;23;0,26;4;0,31;5,14;0,99;;10;34,84;0,86;;;
0:06:42;1:01:17;717;643;54;42;40;23;0,26;4;0,31;5,12;1,01;;10;34,86;0,88;;;
0:06:43;1:01:18;717;646;54;43;41;23;0,26;4;0,79;5,12;1,01;;10;34,87;0,89;;;
0:06:44;1:01:19;722;649;54;43;41;23;0,27;4;0,79;5,16;1;;10;34,89;0,91;;;
0:06:45;1:01:20;727;653;54;43;41;23;0,28;4;0,79;5,18;0,99;;10;34,9;0,92;;;
0:06:46;1:01:21;731;656;55;44;41;23;0,28;4;0,79;5,11;0,99;;10;34,91;0,93;;;
0:06:47;1:01:22;731;659;56;44;41;23;0,28;4;0,67;5,12;1,02;;10;34,91;0,93;;;
0:06:48;1:01:23;736;663;56;44;42;23;0,29;4;0,67;5,24;1,02;;10;34,92;0,94;;;
0:06:49;1:01:24;741;665;56;44;42;23;0,29;4;0,67;5,12;0,98;;10;34,92;0,94;;;
0:06:50;1:01:25;741;665;56;45;42;23;0,3;4;0,35;5,07;0,98;;10;34,93;0,95;;;
0:06:51;1:01:26;746;671;57;45;43;23;0,3;4;0,35;5,25;1,03;;10;34,95;0,97;;;
0:06:52;1:01:27;751;664;57;45;43;23;0,3;4;0,35;5,12;0,99;;10;34,95;0,97;;;
0:06:53;1:01:28;751;670;57;45;44;23;0,31;4;0,72;5,12;1;;10;34,97;0,99;;;
0:06:54;1:01:29;756;679;58;46;44;23;0,32;4;0,72;5,22;1,03;;10;35;1,02;;;
0:06:55;1:01:30;761;682;58;46;44;23;0,32;4;0,72;5,17;1;;10;35;1,02;;;
0:06:56;1:01:31;766;685;58;46;44;23;0,32;4;0,91;5,14;1,01;;10;35,02;1,04;;;
0:06:57;1:01:32;766;688;58;46;44;23;0,33;4;0,91;5,23;1,05;;10;35,02;1,04;;;
0:06:58;1:01:33;770;691;59;47;45;23;0,34;4;0,91;5,18;1,02;;10;35,04;1,06;;;
0:06:59;1:01:34;775;694;59;47;46;23;0,34;4;0,91;5,14;1;;10;35,05;1,07;;;
0:07:00;1:01:35;775;697;59;47;46;23;0,34;4;0,57;5,21;1,04;;10;35,05;1,07;;;
0:07:01;1:01:36;780;700;59;47;46;23;0,35;4;0,57;5,21;1,03;;10;35,06;1,08;;;
0:07:02;1:01:37;785;703;60;47;46;23;0,35;4;0,57;5,14;1,01;;10;35,08;1,1;;;
0:07:03;1:01:38;785;707;60;47;46;23;0,35;4;0,51;5,14;1,02;;10;35,08;1,1;;;
0:07:04;1:01:39;790;710;60;47;47;23;0,36;4;0,51;5,24;1,04;;10;35,09;1,11;;;
0:07:05;1:01:40;794;713;61;48;47;23;0,36;4;0,51;5,17;1,03;;10;35,09;1,11;;;
0:07:06;1:01:41;794;716;62;48;47;23;0,36;4;0,51;5,19;1,01;;10;35,09;1,11;;;
0:07:07;1:01:42;799;719;62;48;47;23;0,37;4;0,3;5,27;1,05;;10;35,1;1,12;;;
0:07:08;1:01:43;804;722;62;49;48;23;0,37;4;0,3;5,23;1,05;;10;35,11;1,13;;;
0:07:09;1:01:44;804;725;62;49;48;23;0,37;4;0,3;5,18;1,04;;10;35,12;1,14;;;
0:07:10;1:01:45;808;728;63;49;48;23;0,38;4;0,38;5,23;1,07;;10;35,13;1,15;;;
0:07:11;1:01:46;813;731;63;49;49;23;0,38;4;0,38;5,25;1,06;;10;35,13;1,15;;;
0:07:12;1:01:47;813;735;63;50;49;23;0,38;4;0,38;5,21;1,04;;10;35,14;1,16;;;
0:07:13;1:01:48;818;738;64;50;49;23;0,38;4;0,61;5,21;1,06;;10;35,16;1,18;;;
0:07:14;1:01:49;823;738;64;50;50;23;0,38;4;0,61;5,27;1,08;;10;35,17;1,19;;;
0:07:15;1:01:50;828;744;64;50;50;23;0,38;4;0,61;5,23;1,05;;10;35,18;1,2;;;
0:07:16;1:01:51;828;747;64;50;51;23;0,38;4;0,73;5,2;1,04;;10;35,2;1,22;;;
0:07:17;1:01:52;833;747;64;50;51;23;0,38;4;0,73;5,28;1,09;;10;35,2;1,22;;;
0:07:18;1:01:53;837;755;65;51;51;23;0,38;4;0,73;5,26;1,07;;10;35,21;1,23;;;
0:07:19;1:01:54;842;758;65;51;52;23;0,38;4;0,73;5,23;1,06;;10;35,22;1,24;;;
0:07:20;1:01:55;842;758;65;51;52;23;0,38;4;0,58;5,23;1,06;;10;35,23;1,25;;;
0:07:21;1:01:56;847;761;65;51;52;23;0,38;4;0,58;5,21;1,1;;10;35,24;1,26;;;
0:07:22;1:01:57;847;765;65;52;52;23;0,38;4;0,58;5,29;1,1;;10;35,24;1,26;;;
0:07:23;1:01:58;852;769;65;52;53;23;0,38;4;0,42;5,27;1,09;;10;35,25;1,27;;;
0:07:24;1:01:59;857;772;66;52;53;23;0,38;4;0,42;5,19;1,08;;10;35,26;1,28;;;
0:07:25;1:02:00;857;776;66;52;53;23;0,38;4;0,42;5,23;1,08;;10;35,26;1,28;;;
0:07:26;1:02:01;863;778;66;52;54;23;0,37;4;0,42;5,28;1,08;;10;35,27;1,29;;;
0:07:27;1:02:02;867;784;67;53;54;23;0,37;4;0,38;5,3;1,1;;10;35,28;1,3;;;
0:07:28;1:02:03;867;784;67;53;54;23;0,37;4;0,38;5,3;1,1;;10;35,28;1,3;;;
0:07:29;1:02:04;872;787;67;53;54;23;0,37;4;0,38;5,24;1,06;;10;35,29;1,31;;;
0:07:30;1:02:05;877;793;67;53;55;23;0,37;4;0,47;5,33;1,12;;10;35,3;1,32;;;
0:07:31;1:02:06;877;793;68;53;54;23;0,37;4;0,47;5,33;1,12;;10;35,31;1,33;;;
0:07:32;1:02:07;882;797;68;54;54;23;0,37;4;0,47;5,22;1,07;;10;35,32;1,34;;;
0:07:33;1:02:08;887;803;69;54;55;23;0,36;4;0,63;5,22;1,08;;10;35,34;1,36;;;
0:07:34;1:02:09;891;803;69;54;56;23;0,36;4;0,63;5,22;1,08;;10;35,35;1,37;;;
0:07:35;1:02:10;891;808;68;54;56;23;0,36;4;0,63;5,26;1,07;;10;35,37;1,39;;;
0:07:36;1:02:11;896;808;68;54;56;23;0,36;4;0,63;5,26;1,07;;10;35,37;1,39;;;
0:07:37;1:02:12;900;812;69;55;56;23;0,36;4;0,88;5,26;1,08;;10;35,39;1,41;;;
0:07:38;1:02:13;905;818;69;55;56;23;0,36;4;0,88;5,34;1,1;;10;35,41;1,43;;;
0:07:39;1:02:14;905;818;69;55;56;23;0,36;4;0,88;5,34;1,1;;10;35,42;1,44;;;
0:07:40;1:02:15;910;821;69;55;57;23;0,35;4;0,95;5,24;1,09;;10;35,44;1,46;;;
0:07:41;1:02:16;915;824;70;56;57;23;0,35;4;0,95;5,3;1,11;;10;35,46;1,48;;;
0:07:42;1:02:17;915;828;70;56;57;23;0,35;4;0,95;5,3;1,11;;10;35,47;1,49;;;
0:07:43;1:02:18;920;831;70;56;57;23;0,35;4;0,95;5,25;1,09;;10;35,49;1,51;;;
0:07:44;1:02:19;924;834;70;56;57;23;0,35;4;0,95;5,3;1,14;;10;35,51;1,53;;;
0:07:45;1:02:20;924;837;71;56;57;23;0,35;4;0,95;5,4;1,14;;10;35,52;1,54;;;
0:07:46;1:02:21;929;840;71;56;58;23;0,35;4;0,95;5,31;1,11;;10;35,54;1,56;;;
0:07:47;1:02:22;934;843;71;57;58;23;0,35;4;1,06;5,31;1,14;;10;35,56;1,58;;;
0:07:48;1:02:23;934;846;71;57;58;23;0,35;4;1,06;5,34;1,14;;10;35,57;1,59;;;
0:07:49;1:02:24;939;849;72;56;59;23;0,34;4;1,06;5,35;1,12;;10;35,59;1,61;;;
0:07:50;1:02:25;943;853;72;57;59;23;0,34;4;1,04;5,26;1,11;;10;35,6;1,62;;;
0:07:51;1:02:26;943;856;72;57;59;23;0,34;4;1,04;5,28;1,13;;10;35,63;1,65;;;
0:07:52;1:02:27;948;859;72;57;59;23;0,34;4;1,04;5,38;1,16;;10;35,65;1,67;;;
0:07:53;1:02:28;953;862;72;58;60;23;0,34;4;1,04;5,32;1,13;;10;35,67;1,69;;;
0:07:54;1:02:29;953;865;72;58;60;23;0,34;4;1,24;5,32;1,12;;10;35,69;1,71;;;
0:07:55;1:02:30;957;868;73;58;60;23;0,34;4;1,24;5,42;1,17;;10;35,72;1,74;;;
0:07:56;1:02:31;962;871;73;58;61;23;0,34;4;1,24;5,42;1,16;;10;35,73;1,75;;;
0:07:57;1:02:32;967;874;73;58;61;23;0,34;4;1,33;5,31;1,13;;10;35,77;1,79;;;
0:07:58;1:02:33;967;877;73;58;61;23;0,34;4;1,33;5,41;1,18;;10;35,79;1,81;;;
0:07:59;1:02:34;972;880;73;58;61;23;0,34;4;1,33;5,42;1,17;;10;35,81;1,83;;;
0:08:00;1:02:35;978;883;74;59;61;23;0,34;4;1,47;5,34;1,14;;10;35,84;1,86;;;
0:08:01;1:02:36;978;883;74;59;61;23;0,34;4;1,47;5,36;1,19;;10;35,86;1,88;;;
0:08:02;1:02:37;983;890;74;59;62;23;0,34;4;1,47;5,39;1,17;;10;35,89;1,91;;;
0:08:03;1:02:38;988;893;74;59;62;23;0,34;4;1,76;5,33;1,13;;10;35,93;1,95;;;
0:08:04;1:02:39;988;896;74;59;62;24;0,34;4;1,76;5,28;1,13;;10;35,95;1,97;;;
0:08:05;1:02:40;993;899;75;59;63;24;0,34;4;1,76;5,38;1,16;;10;35,99;2,01;;;
0:08:06;1:02:41;998;902;75;60;63;23;0,34;4;1,76;5,31;1,14;;10;36,03;2,05;;;
0:08:07;1:02:42;998;904;75;60;63;23;0,34;4;1,95;5,28;1,13;;10;36,05;2,07;;;
0:08:08;1:02:43;1002;907;75;60;63;23;0,34;4;1,95;5,43;1,17;;10;36,09;2,11;;;
0:08:09;1:02:44;1007;910;75;60;64;23;0,34;4;1,95;5,34;1,16;;10;36,14;2,16;;;
0:08:10;1:02:45;1007;910;75;60;64;23;0,34;4;2,22;5,29;1,14;;10;36,16;2,18;;;
0:08:11;1:02:46;1012;913;76;60;64;23;0,35;4;2,22;5,3;1,14;;10;36,21;2,23;;;
0:08:12;1:02:47;1016;918;76;61;64;23;0,35;4;2,22;5,38;1,19;;10;36,25;2,27;;;
0:08:13;1:02:48;1016;918;76;61;64;23;0,35;4;2,22;5,38;1,17;;10;36,28;2,3;;;
0:08:14;1:02:49;1021;923;76;61;64;23;0,35;4;2,31;5,34;1,16;;10;36,34;2,36;;;
0:08:15;1:02:50;1025;923;76;61;64;23;0,35;4;2,31;5,34;1,16;;10;36,36;2,38;;;
0:08:16;1:02:51;1030;926;76;62;65;24;0,35;4;2,31;5,38;1,19;;10;36,42;2,44;;;
0:08:17;1:02:52;1030;931;77;62;66;24;0,36;4;2,71;5,4;1,17;;10;36,47;2,49;;;
0:08:18;1:02:53;1035;931;77;62;66;24;0,36;4;2,71;5,4;1,17;;10;36,5;2,52;;;
0:08:19;1:02:54;1040;933;77;62;65;23;0,37;4;2,71;5,46;1,23;;10;36,56;2,58;;;
0:08:20;1:02:55;1044;937;77;62;66;24;0,37;4;2,7;5,38;1,19;;10;36,61;2,63;;;
0:08:21;1:02:56;1044;937;77;62;66;24;0,37;4;2,7;5,38;1,2;;10;36,63;2,65;;;
0:08:22;1:02:57;1050;940;77;63;67;23;0,38;4;2,7;5,46;1,23;;10;36,69;2,71;;;
0:08:23;1:02:58;1054;944;77;63;67;24;0,38;4;2,69;5,42;1,2;;10;36,74;2,76;;;
0:08:24;1:02:59;1054;944;77;63;67;24;0,38;4;2,69;5,42;1,2;;10;36,77;2,79;;;
0:08:25;1:03:00;1059;947;78;63;67;24;0,38;4;2,69;5,52;1,25;;10;36,83;2,85;;;
0:08:26;1:03:01;1059;949;78;63;67;23;0,38;4;2,69;5,52;1,25;;10;36,85;2,87;;;
0:08:27;1:03:02;1064;952;78;63;68;24;0,39;4;2,81;5,51;1,25;;10;36,92;2,94;;;
0:08:28;1:03:03;1069;954;78;63;68;23;0,39;4;2,81;5,42;1,22;;10;36,98;3;;;
0:08:29;1:03:04;1069;956;78;63;69;23;0,39;4;2,81;5,39;1,2;;10;37,02;3,04;;;
0:08:30;1:03:05;1074;958;79;64;69;23;0,4;4;3,26;5,49;1,25;;10;37,09;3,11;;;
0:08:31;1:03:06;1079;960;79;64;68;24;0,4;4;3,26;5,43;1,22;;10;37,16;3,18;;;
0:08:32;1:03:07;1083;962;79;64;69;24;0,4;4;3,26;5,4;1,21;;10;37,2;3,22;;;
0:08:33;1:03:08;1083;964;79;64;70;24;0,41;4;3,26;5,45;1,23;;10;37,27;3,29;;;
0:08:34;1:03:09;1088;966;79;64;70;24;0,41;4;3,55;5,5;1,24;;10;37,34;3,36;;;
0:08:35;1:03:10;1093;968;79;64;70;24;0,41;4;3,55;5,46;1,24;;10;37,38;3,4;;;
0:08:36;1:03:11;1093;970;80;65;70;24;0,41;4;3,55;5,56;1,3;;10;37,45;3,47;;;
0:08:37;1:03:12;1098;972;80;65;70;24;0,42;4;3,64;5,53;1,28;;10;37,52;3,54;;;
0:08:38;1:03:13;1103;974;80;65;71;24;0,42;4;3,64;5,46;1,24;;10;37,55;3,57;;;
0:08:39;1:03:14;1103;977;80;65;71;24;0,42;4;3,64;5,44;1,24;;10;37,61;3,63;;;
0:08:40;1:03:15;1108;977;80;65;71;24;0,42;4;3,64;5,49;1,28;;10;37,65;3,67;;;
0:08:41;1:03:16;1113;1035;80;65;72;24;0,42;4;3,05;5,52;1,27;;10;37,7;3,72;;;
0:08:42;1:03:17;1118;1029;80;66;72;24;0,42;4;3,05;5,5;1,24;;10;37,76;3,78;;;
