P.Zeit;;Pyrometer;Pyrometer B;MTC1;MTC2;MTC3;MTC4;Press. abs 1;Press. abs 2;Speed;U RMS;I RMS;Power;Force;Abs Piston Tra.;Rel Piston Tra.;
0:00:45;0:57:30;400;400;23;24;24;23;0,11;4;2,43;0;0,04;0;18;35,51;;
0:00:46;0:57:31;400;400;23;24;24;23;0,11;4;2,43;0;0,03;0;18;35,56;;
0:00:47;0:57:32;400;400;23;24;24;23;0,11;4;3,83;0;0,04;0;18;35,62;;
0:00:48;0:57:33;400;400;23;24;24;23;0,11;4;3,83;0;0,04;0;19;35,66;;
0:00:49;0:57:34;400;400;23;24;24;23;0,11;4;3,83;0;0,04;0;19;35,69;;
0:00:50;0:57:35;400;400;23;24;24;23;0,11;4;2,36;0;0,04;0;19;35,74;;
0:00:51;0:57:36;400;400;23;24;24;23;0,11;4;2,36;0;0,04;0;19;35,77;;
0:00:52;0:57:37;400;400;23;24;24;23;0,11;4;2,36;0;0,04;0;20;35,85;;
0:00:53;0:57:38;400;400;23;24;24;23;0,11;4;3,57;0;0,04;0;20;35,92;;
0:00:54;0:57:39;400;400;23;24;24;23;0,11;4;3,57;0;0,04;0;20;35,96;;
0:00:55;0:57:40;400;400;23;24;24;23;0,11;4;3,57;0;0,03;0;20;36,02;;
0:00:56;0:57:41;400;400;23;24;24;23;0,11;4;2,96;0;0,04;0;21;36,07;;
0:00:57;0:57:42;400;400;23;24;24;23;0,11;4;2,96;0;0,03;0;21;36,09;;
0:00:58;0:57:43;400;400;23;24;24;23;0,11;4;2,96;0;0,04;0;21;36,13;;
0:00:59;0:57:44;400;400;23;24;24;23;0,11;4;2,96;0;0,04;0;22;36,2;;
0:01:00;0:57:45;400;400;23;24;24;23;0,11;4;2,64;0;0,04;0;22;36,24;;
0:01:01;0:57:46;400;400;23;24;24;23;0,11;4;2,64;0;0,04;0;22;36,31;;
0:01:02;0:57:47;400;400;23;24;24;23;0,11;4;2,64;0;0,04;0;22;36,36;;
0:01:03;0:57:48;400;400;23;24;24;23;0,11;4;2,62;0;0,04;0;22;36,37;;
0:01:04;0:57:49;400;400;23;24;24;23;0,11;4;2,62;0;0,04;0;22;36,38;;
0:01:05;0:57:50;400;400;23;24;24;23;0,11;4;2,62;0;0,03;0;22;36,38;;
0:01:06;0:57:51;400;400;23;24;24;23;0,11;4;2,62;0;0,04;0;22;36,39;;
0:01:07;0:57:52;400;400;23;24;24;23;0,11;4;0,31;0;0,04;0;22;36,39;;
0:01:08;0:57:53;400;400;23;24;24;23;0,11;4;0,31;0;0,04;0;22;36,4;;
0:01:09;0:57:54;400;400;23;24;24;23;0,11;4;0,31;0;0,04;0;22;36,41;;
0:01:10;0:57:55;400;400;23;24;24;23;0,11;4;0,46;0;0,03;0;22;36,41;;
0:01:11;0:57:56;400;400;23;24;24;23;0,11;4;0,46;0;0,03;0;22;36,42;;
0:01:12;0:57:57;400;400;23;24;24;23;0,11;4;0,46;0;0,04;0;22;36,42;;
0:01:13;0:57:58;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,42;;
0:01:14;0:57:59;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,42;;
0:01:15;0:58:00;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,43;;
0:01:16;0:58:01;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,43;;
0:01:17;0:58:02;400;400;23;24;24;23;0,11;4;0,25;0;0,04;0;22;36,43;;
0:01:18;0:58:03;400;400;23;24;24;23;0,11;4;0,25;0;0,04;0;22;36,43;;
0:01:19;0:58:04;400;400;23;24;24;23;0,11;4;0,25;0;0,04;0;22;36,43;;
0:01:20;0:58:05;400;400;23;24;24;23;0,11;4;0,09;0;0,04;0;22;36,44;;
0:01:21;0:58:06;400;400;23;24;24;23;0,11;4;0,09;0;0,04;0;22;36,44;;
0:01:22;0:58:07;400;400;23;24;24;23;0,11;4;0,09;0;0,04;0;22;36,44;;
0:01:23;0:58:08;400;400;23;24;24;23;0,11;4;0,09;0;0,04;0;22;36,44;;
0:01:24;0:58:09;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,44;;
0:01:25;0:58:10;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,45;;
0:01:26;0:58:11;400;400;23;24;24;23;0,11;4;0,1;0;0,04;0;22;36,45;;
0:01:27;0:58:12;400;400;23;24;24;23;0,11;4;0,14;0;0,04;0;22;36,45;;
0:01:28;0:58:13;400;400;23;24;24;23;0,11;4;0,14;0;0,04;0;22;36,45;;
0:01:29;0:58:14;400;400;23;24;24;23;0,11;4;0,14;0;0,04;0;22;36,45;;
0:01:30;0:58:15;400;400;23;24;24;23;0,11;4;0,14;0;0,04;0;22;36,45;;
0:01:31;0:58:16;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,45;;
0:01:32;0:58:17;400;400;23;24;24;23;0,11;4;0,02;0;0,03;0;22;36,45;;
0:01:33;0:58:18;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,46;;
0:01:34;0:58:19;400;400;23;24;24;23;0,11;4;0,07;0;0,04;0;22;36,46;;
0:01:35;0:58:20;400;400;23;24;24;23;0,11;4;0,07;0;0,03;0;22;36,46;;
0:01:36;0:58:21;400;400;23;24;24;23;0,11;4;0,07;0;0,04;0;22;36,46;;
0:01:37;0:58:22;400;400;23;24;24;23;0,11;4;0,06;0;0,04;0;22;36,46;;
0:01:38;0:58:23;400;400;23;24;24;23;0,11;4;0,06;0;0,04;0;22;36,46;;
0:01:39;0:58:24;400;400;23;24;24;23;0,11;4;0,06;0;0,04;0;22;36,46;;
0:01:40;0:58:25;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,46;;
0:01:41;0:58:26;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,46;;
0:01:42;0:58:27;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,46;;
0:01:43;0:58:28;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,46;;
0:01:44;0:58:29;400;400;23;24;24;23;0,11;4;0,04;0;0,04;0;22;36,46;;
0:01:45;0:58:30;400;400;23;24;24;23;0,11;4;0,04;0;0,04;0;22;36,46;;
0:01:46;0:58:31;400;400;23;24;24;23;0,11;4;0,04;0;0,03;0;22;36,47;;
0:01:47;0:58:32;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:01:48;0:58:33;400;400;23;24;24;23;0,11;4;0,01;0;0,03;0;22;36,47;;
0:01:49;0:58:34;400;400;23;24;24;23;0,11;4;0,01;0;0,03;0;22;36,47;;
0:01:50;0:58:35;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:01:51;0:58:36;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,47;;
0:01:52;0:58:37;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,47;;
0:01:53;0:58:38;400;400;23;24;24;23;0,11;4;0,03;0;0,03;0;22;36,47;;
0:01:54;0:58:39;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:01:55;0:58:40;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:01:56;0:58:41;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:01:57;0:58:42;400;400;23;24;24;23;0,11;4;0,04;0;0,04;0;22;36,47;;
0:01:58;0:58:43;400;400;23;24;24;23;0,11;4;0,04;0;0,04;0;22;36,47;;
0:01:59;0:58:44;400;400;23;24;24;23;0,11;4;0,04;0;0,03;0;22;36,47;;
0:02:00;0:58:45;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,47;;
0:02:01;0:58:46;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,47;;
0:02:02;0:58:47;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,47;;
0:02:03;0:58:48;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,47;;
0:02:04;0:58:49;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:02:05;0:58:50;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:02:06;0:58:51;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,47;;
0:02:07;0:58:52;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,47;;
0:02:08;0:58:53;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,48;;
0:02:09;0:58:54;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,48;;
0:02:10;0:58:55;400;400;23;24;24;23;0,11;4;0,03;0;0,03;0;22;36,48;;
0:02:11;0:58:56;400;400;23;24;24;23;0,11;4;0,03;0;0,03;0;22;36,48;;
0:02:12;0:58:57;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,48;;
0:02:13;0:58:58;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,48;;
0:02:14;0:58:59;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,48;;
0:02:15;0:59:00;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,48;;
0:02:16;0:59:01;400;400;23;24;24;23;0,11;4;0,01;0;0,04;0;22;36,48;;
0:02:17;0:59:02;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:18;0:59:03;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:19;0:59:04;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:20;0:59:05;400;400;23;24;24;23;0,11;4;0,04;0;0,03;0;22;36,48;;
0:02:21;0:59:06;400;400;23;24;24;23;0,11;4;0,04;0;0,03;0;22;36,48;;
0:02:22;0:59:07;400;400;23;24;24;23;0,11;4;0,04;0;0,04;0;22;36,48;;
0:02:23;0:59:08;400;400;23;24;24;23;0,11;4;0,04;0;0,03;0;22;36,48;;
0:02:24;0:59:09;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:25;0:59:10;400;400;23;24;24;23;0,11;4;0;0;0,03;0;22;36,48;;
0:02:26;0:59:11;400;400;23;24;24;23;0,11;4;0;0;0,03;0;22;36,48;;
0:02:27;0:59:12;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:28;0:59:13;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:29;0:59:14;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:30;0:59:15;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:31;0:59:16;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,48;;
0:02:32;0:59:17;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,48;;
0:02:33;0:59:18;400;400;23;24;24;23;0,11;4;0,03;0;0,04;0;22;36,48;;
0:02:34;0:59:19;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:35;0:59:20;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:36;0:59:21;400;400;23;24;24;23;0,11;4;0;0;0,04;0;22;36,48;;
0:02:37;0:59:22;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,48;;
0:02:38;0:59:23;400;400;23;24;24;23;0,11;4;0,02;0;0,04;0;22;36,48;;
0:02:39;0:59:24;400;400;23;24;24;23;0,11;4;0,02;0;0,03;0;22;36,48;;
0:02:40;0:59:25;400;400;23;24;24;23;0,11;4;-0,02;0;0,04;0;22;36,48;;
0:02:41;0:59:26;400;400;23;24;24;23;0,11;4;-0,02;0;0,04;0;22;36,48;;
0:02:42;0:59:27;400;400;23;24;24;23;0,11;4;-0,02;0;0,04;0;22;36,48;0;
0:02:43;0:59:28;400;400;23;24;24;23;0,11;4;-0,02;5,34;0,56;2,9904;22;36,48;0;
0:02:44;0:59:29;400;400;23;24;24;23;0,11;4;0,01;5,34;0,56;2,9904;22;36,48;0;
0:02:45;0:59:30;400;400;23;25;24;24;0,11;4;0,01;5,86;0,92;5,3912;22;36,48;0;
0:02:46;0:59:31;400;400;24;25;24;24;0,11;4;0,01;5,86;0,95;5,567;22;36,48;0;
0:02:47;0:59:32;400;400;24;25;24;24;0,11;4;-0,01;5,86;0,95;5,567;22;36,48;0;
0:02:48;0:59:33;400;400;24;25;24;24;0,11;4;-0,01;5,85;0,98;5,733;22;36,48;0;
0:02:49;0:59:34;400;400;24;25;24;24;0,11;4;-0,01;5,85;0,98;5,733;22;36,48;0;
0:02:50;0:59:35;400;400;24;25;24;24;0,11;4;-0,01;5,86;1;5,86;22;36,48;0;
0:02:51;0:59:36;400;400;24;25;24;24;0,11;4;0;5,85;1,03;6,0255;22;36,48;0;
0:02:52;0:59:37;400;400;24;25;24;24;0,11;4;0;5,82;1,03;5,9946;22;36,48;0;
0:02:53;0:59:38;400;400;24;25;24;24;0,11;4;0;5,83;1,04;6,0632;22;36,48;0;
0:02:54;0:59:39;400;400;24;25;24;24;0,11;4;0;5,82;1,05;6,111;22;36,48;0;
0:02:55;0:59:40;400;400;24;25;24;24;0,11;4;0;5,84;1,06;6,1904;22;36,48;0;
0:02:56;0:59:41;400;400;24;25;24;24;0,11;4;0;5,85;1,07;6,2595;22;36,48;0;
0:02:57;0:59:42;400;400;24;25;24;24;0,11;4;0,02;5,81;1,08;6,2748;22;36,48;0;
0:02:58;0:59:43;400;400;24;26;24;24;0,11;4;0,02;5,85;1,09;6,3765;22;36,48;0;
0:02:59;0:59:44;400;400;25;26;24;24;0,11;4;0,02;5,81;1,1;6,391;22;36,48;0;
0:03:00;0:59:45;400;400;25;26;24;24;0,12;4;0,02;5,81;1,11;6,4491;22;36,48;0;
0:03:01;0:59:46;400;400;25;26;24;24;0,12;4;0;5,8;1,11;6,438;22;36,48;0;
0:03:02;0:59:47;400;400;25;26;24;24;0,12;4;0;5,79;1,12;6,4848;22;36,48;0;
0:03:03;0:59:48;400;400;25;26;24;24;0,12;4;0;5,76;1,13;6,5088;22;36,49;0,01;
0:03:04;0:59:49;400;400;26;26;24;24;0,12;4;0,02;5,77;1,13;6,5201;22;36,49;0,01;
0:03:05;0:59:50;400;400;26;26;24;24;0,12;4;0,02;5,81;1,14;6,6234;22;36,49;0,01;
0:03:06;0:59:51;400;400;26;26;24;24;0,12;4;0,02;5,78;1,15;6,647;22;36,5;0,02;
0:03:07;0:59:52;400;400;26;26;25;24;0,12;4;0,5;5,78;1,15;6,647;22;36,51;0,03;
0:03:08;0:59:53;400;400;27;26;25;24;0,12;4;0,5;5,79;1,16;6,7164;22;36,52;0,04;
0:03:09;0:59:54;400;400;27;26;25;24;0,12;4;0,5;5,79;1,17;6,7743;22;36,53;0,05;
0:03:10;0:59:55;413;400;27;27;25;24;0,12;4;0,5;5,79;1,17;6,7743;22;36,53;0,05;
0:03:11;0:59:56;427;400;28;27;25;24;0,12;4;0,31;5,79;1,18;6,8322;22;36,54;0,06;
0:03:12;0:59:57;427;400;29;27;25;24;0,12;4;0,31;5,76;1,18;6,7968;22;36,54;0,06;
0:03:13;0:59:58;441;400;29;28;25;24;0,13;4;0,31;5,77;1,18;6,8086;22;36,55;0,07;
0:03:14;0:59:59;441;404;29;28;26;24;0,13;4;0,31;5,76;1,19;6,8544;22;36,55;0,07;
0:03:15;1:00:00;455;412;29;27;26;23;0,13;4;0,39;3,05;0,55;1,6775;22;36,59;0,11;
0:03:16;1:00:01;458;412;29;27;25;23;0,13;4;0,39;3,84;0,43;1,6512;22;36,62;0,14;
0:03:17;1:00:02;454;424;29;27;26;23;0,13;4;0,39;0,01;0,04;0,0004;22;36,68;0,2;
0:03:18;1:00:03;454;428;30;28;26;23;0,13;4;2,53;2,85;0,26;0,741;22;36,73;0,25;
0:03:19;1:00:04;449;428;30;28;26;23;0,13;4;2,53;3,21;0,34;1,0914;22;36,76;0,28;
0:03:20;1:00:05;445;433;31;28;26;23;0,13;4;2,53;3,89;0,48;1,8672;22;36,8;0,32;
0:03:21;1:00:06;444;436;32;29;27;24;0,13;4;2,06;4,38;0,62;2,7156;22;36,82;0,34;
0:03:22;1:00:07;444;437;32;29;27;24;0,13;4;2,06;4,7;0,73;3,431;22;36,83;0,35;
0:03:23;1:00:08;447;440;33;30;27;24;0,13;4;2,06;5,06;0,86;4,3516;22;36,84;0,36;
0:03:24;1:00:09;456;443;34;30;28;24;0,13;4;0,65;5,27;0,94;4,9538;22;36,85;0,37;
0:03:25;1:00:10;456;446;34;30;28;24;0,13;4;0,65;5,54;1,05;5,817;22;36,85;0,37;
0:03:26;1:00:11;467;449;34;31;28;24;0,13;4;0,65;5,44;1,01;5,4944;22;36,85;0,37;
0:03:27;1:00:12;477;454;35;31;28;24;0,14;4;0,65;5,28;0,98;5,1744;22;36,85;0,37;
0:03:28;1:00:13;477;458;35;31;28;24;0,14;4;0,08;5,46;1,04;5,6784;22;36,85;0,37;
0:03:29;1:00:14;487;463;36;32;28;24;0,14;4;0,08;5,26;0,97;5,1022;22;36,85;0,37;
0:03:30;1:00:15;487;468;36;32;28;24;0,14;4;0,08;5,08;0,91;4,6228;22;36,86;0,38;
0:03:31;1:00:16;495;473;36;32;29;24;0,14;4;0,07;5,11;0,94;4,8034;22;36,86;0,38;
0:03:32;1:00:17;501;477;37;33;29;24;0,14;4;0,07;5,1;0,91;4,641;22;36,87;0,39;
0:03:33;1:00:18;501;482;38;33;29;24;0,14;4;0,07;5,02;0,88;4,4176;22;36,88;0,4;
0:03:34;1:00:19;507;487;39;33;29;24;0,14;4;0,07;5,06;0,92;4,6552;22;36,89;0,41;
0:03:35;1:00:20;513;492;39;34;29;24;0,14;4;0,64;5,12;0,92;4,7104;22;36,9;0,42;
0:03:36;1:00:21;518;496;39;34;30;24;0,14;4;0,64;5,04;0,9;4,536;22;36,91;0,43;
0:03:37;1:00:22;518;500;40;35;30;24;0,14;4;0,64;5,04;0,91;4,5864;22;36,92;0,44;
0:03:38;1:00:23;524;505;40;35;30;24;0,14;4;0,51;5,13;0,94;4,8222;22;36,93;0,45;
0:03:39;1:00:24;530;505;40;36;30;24;0,14;4;0,51;5,16;0,92;4,7472;22;36,94;0,46;
0:03:40;1:00:25;535;514;41;36;30;24;0,14;4;0,51;5,08;0,91;4,6228;22;36,95;0,47;
0:03:41;1:00:26;535;518;42;36;30;24;0,14;4;0,56;5,02;0,9;4,518;22;36,96;0,48;
0:03:42;1:00:27;541;518;42;36;31;24;0,15;4;0,56;5,13;0,94;4,8222;22;36,96;0,48;
0:03:43;1:00:28;547;526;42;37;31;24;0,15;4;0,56;5,02;0,91;4,5682;22;36,97;0,49;
0:03:44;1:00:29;547;526;42;37;31;24;0,15;4;0,56;5,02;0,91;4,5682;22;36,98;0,5;
0:03:45;1:00:30;552;530;43;38;31;24;0,15;4;0,45;5,14;0,94;4,8316;22;36,99;0,51;
0:03:46;1:00:31;557;538;44;38;32;24;0,15;4;0,45;5,04;0,9;4,536;22;37;0,52;
0:03:47;1:00:32;557;538;44;38;32;24;0,15;4;0,45;5,04;0,89;4,4856;22;37;0,52;
0:03:48;1:00:33;562;545;44;39;32;24;0,15;4;0,49;5,09;0,93;4,7337;22;37,01;0,53;
0:03:49;1:00:34;567;549;45;39;32;24;0,15;4;0,49;5,06;0,9;4,554;22;37,02;0,54;
0:03:50;1:00:35;567;549;45;39;32;24;0,15;4;0,49;5,06;0,9;4,554;22;37,03;0,55;
0:03:51;1:00:36;572;553;45;40;33;24;0,16;4;0,49;5;0,9;4,5;22;37,04;0,56;
0:03:52;1:00:37;577;557;46;40;33;24;0,16;4;0,49;4,99;0,93;4,6407;22;37,05;0,57;
0:03:53;1:00:38;577;561;46;40;33;24;0,16;4;0,49;5,03;0,93;4,6779;22;37,05;0,57;
0:03:54;1:00:39;582;565;47;41;33;24;0,16;4;0,49;5,05;0,93;4,6965;22;37,06;0,58;
0:03:55;1:00:40;587;569;47;41;34;24;0,16;4;0,5;5,03;0,9;4,527;22;37,07;0,59;
0:03:56;1:00:41;587;572;48;42;34;24;0,16;4;0,5;4,95;0,91;4,5045;22;37,08;0,6;
0:03:57;1:00:42;591;575;48;42;34;24;0,16;4;0,5;5,09;0,94;4,7846;22;37,08;0,6;
0:03:58;1:00:43;596;579;48;42;34;24;0,16;4;0,46;5,05;0,92;4,646;22;37,09;0,61;
0:03:59;1:00:44;596;583;49;42;35;24;0,16;4;0,46;4,99;0,9;4,491;22;37,1;0,62;
0:04:00;1:00:45;601;587;49;42;35;24;0,17;4;0,46;5,05;0,96;4,848;22;37,11;0,63;
0:04:01;1:00:46;606;587;49;43;35;24;0,17;4;0,46;5,05;0,94;4,747;22;37,12;0,64;
0:04:02;1:00:47;611;593;50;43;35;24;0,17;4;0,57;4,99;0,91;4,5409;22;37,13;0,65;
0:04:03;1:00:48;611;596;50;44;35;24;0,17;4;0,57;4,99;0,93;4,6407;22;37,14;0,66;
0:04:04;1:00:49;616;600;50;44;35;24;0,17;4;0,57;5,07;0,94;4,7658;22;37,14;0,66;
0:04:05;1:00:50;621;603;51;44;36;24;0,17;4;0,42;5,03;0,93;4,6779;22;37,15;0,67;
0:04:06;1:00:51;621;606;51;45;36;24;0,18;4;0,42;5,02;0,93;4,6686;22;37,15;0,67;
0:04:07;1:00:52;626;610;51;45;36;24;0,18;4;0,42;5,17;0,97;5,0149;22;37,15;0,67;
0:04:08;1:00:53;630;614;52;45;36;24;0,18;4;0,25;5,06;0,94;4,7564;22;37,16;0,68;
0:04:09;1:00:54;635;617;53;46;37;24;0,18;4;0,25;5,05;0,92;4,646;22;37,17;0,69;
0:04:10;1:00:55;635;620;53;46;37;24;0,19;4;0,25;5,09;0,96;4,8864;22;37,17;0,69;
0:04:11;1:00:56;640;624;53;46;37;24;0,19;4;0,58;5,1;0,96;4,896;22;37,19;0,71;
0:04:12;1:00:57;640;624;54;47;37;24;0,19;4;0,58;5,1;0,93;4,743;22;37,2;0,72;
0:04:13;1:00:58;645;627;54;47;38;24;0,19;4;0,58;5,04;0,95;4,788;22;37,21;0,73;
0:04:14;1:00:59;649;634;54;47;38;24;0,2;4;0,58;5,13;0,98;5,0274;22;37,23;0,75;
0:04:15;1:01:00;649;634;55;48;38;24;0,2;4;0,71;5,13;0,95;4,8735;22;37,24;0,76;
0:04:16;1:01:01;654;637;55;48;38;24;0,2;4;0,71;5,05;0,94;4,747;22;37,25;0,77;
0:04:17;1:01:02;659;644;55;48;39;24;0,21;4;0,71;5,16;0,99;5,1084;22;37,26;0,78;
0:04:18;1:01:03;664;644;56;49;39;24;0,21;4;0,67;5,16;0,96;4,9536;22;37,27;0,79;
0:04:19;1:01:04;664;650;56;49;39;24;0,21;4;0,67;5,03;0,94;4,7282;22;37,29;0,81;
0:04:20;1:01:05;669;654;56;49;40;24;0,22;4;0,67;5,13;0,98;5,0274;22;37,3;0,82;
0:04:21;1:01:06;673;654;56;49;40;24;0,22;4;0,67;5,13;0,98;5,0274;22;37,31;0,83;
