Nr.;Datum;Zeit;P.Zeit;MTC1;MTC2;MTC3;MTC4;Pyrometer;AV Abs. Press. 1;AV Abs. Press. 2;AV Rel. Pressure;Thermovak;CZ_Temperature c;yPower;SV Temperature;SV Power;SV Force;SV Speed;AV Force;AV Speed;SV Rel. pressure;SV Abs. pressure;Vac. Main Valve;Put On Force;Pyro Start Temp.;I RMS;Pulse Time;Pause Time;U RMS;Heating power;Rel. Piston Trav;Abs. Piston Trav
1;16.05.2008;12:59:54;00:00:00;21;22;24;24;400;13,30;1034;42;1687;100;0;20;0;5;30,000;-1;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,05;0,0;0,00;37,43
2;16.05.2008;12:59:55;00:00:01;21;22;24;24;400;13,30;1034;42;1687;100;0;20;0;5;30,000;-1;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,05;0,0;0,00;37,43
3;16.05.2008;12:59:56;00:00:02;21;22;24;24;400;13,30;1034;42;1687;100;0;20;0;5;30,000;1;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,02;0,0;0,00;37,66
4;16.05.2008;12:59:57;00:00:03;21;22;24;24;400;13,30;1034;42;1687;100;0;20;0;5;30,000;1;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,00;38,14
5;16.05.2008;12:59:58;00:00:04;21;22;24;24;400;13,30;920;-17;1687;100;0;20;0;5;30,000;5;18,670;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,19;38,62
6;16.05.2008;12:59:59;00:00:05;21;22;24;24;400;13,30;669;-999;1687;100;0;20;0;5;30,000;5;18,670;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,19;38,62
7;16.05.2008;13:00:00;00:00:06;21;22;24;25;400;13,30;669;-999;1687;100;0;20;0;5;30,000;5;18,670;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,19;38,62
8;16.05.2008;13:00:01;00:00:07;21;22;24;25;400;13,30;517;-999;1687;100;0;20;0;5;30,000;4;2,200;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,19;38,62
9;16.05.2008;13:00:02;00:00:08;21;22;24;25;400;13,30;406;-999;1563;100;0;20;0;5;30,000;4;2,200;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
10;16.05.2008;13:00:03;00:00:09;21;22;24;25;400;13,30;406;-999;1235;100;0;20;0;5;30,000;5;2,200;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
11;16.05.2008;13:00:04;00:00:10;21;22;24;25;400;13,30;325;-999;987;100;0;20;0;5;30,000;4;2,200;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
12;16.05.2008;13:00:05;00:00:11;21;22;24;25;400;13,30;254;-999;889;100;0;20;0;5;30,000;4;0,070;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
13;16.05.2008;13:00:06;00:00:12;21;22;24;25;400;13,30;254;-999;620;100;0;20;0;5;30,000;5;0,070;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
14;16.05.2008;13:00:07;00:00:13;21;22;24;25;400;13,30;190;-999;431;100;0;20;0;5;30,000;5;0,070;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
15;16.05.2008;13:00:08;00:00:14;21;22;24;25;400;13,30;141;-999;288;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
16;16.05.2008;13:00:09;00:00:15;21;21;24;25;400;13,30;141;-999;167;100;0;20;0;5;30,000;4;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
17;16.05.2008;13:00:10;00:00:16;21;21;24;25;400;13,30;101;-999;128;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,20;38,63
18;16.05.2008;13:00:11;00:00:17;21;21;24;25;400;13,30;75;-999;104;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
19;16.05.2008;13:00:12;00:00:18;21;21;24;25;400;13,30;75;-999;84;100;0;20;0;5;30,000;5;0,070;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
20;16.05.2008;13:00:13;00:00:19;21;21;24;25;400;13,30;56;-999;63;100;0;20;0;5;30,000;5;0,070;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
21;16.05.2008;13:00:14;00:00:20;21;21;24;25;400;13,30;42;-999;46;100;0;20;0;5;30,000;5;0,070;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
22;16.05.2008;13:00:15;00:00:21;21;21;24;25;400;13,30;42;-999;32;100;0;20;0;5;30,000;4;0,050;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
23;16.05.2008;13:00:16;00:00:22;21;21;24;25;400;13,30;32;-999;27;100;0;20;0;5;30,000;5;0,050;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
24;16.05.2008;13:00:17;00:00:23;21;21;24;25;400;13,30;24;-999;21;100;0;20;0;5;30,000;4;0,050;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,21;38,64
25;16.05.2008;13:00:18;00:00:24;21;21;24;25;400;13,16;17;-999;16;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,21;38,64
26;16.05.2008;13:00:19;00:00:25;21;21;24;25;400;13,16;17;-999;12;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
27;16.05.2008;13:00:20;00:00:26;21;21;24;25;400;8,82;13;-999;9;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
28;16.05.2008;13:00:21;00:00:27;21;20;24;25;400;6,07;10;-999;6;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
29;16.05.2008;13:00:22;00:00:28;21;20;24;25;400;6,07;10;-999;5;100;0;20;0;5;30,000;5;0,050;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
30;16.05.2008;13:00:23;00:00:29;21;20;24;25;400;4,20;8;-999;4;100;0;20;0;5;30,000;4;0,050;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,21;38,64
31;16.05.2008;13:00:24;00:00:30;21;20;24;25;400;2,97;7;-999;3;100;0;20;0;5;30,000;5;0,050;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
32;16.05.2008;13:00:25;00:00:31;21;20;24;25;400;2,15;7;-999;2;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
33;16.05.2008;13:00:26;00:00:32;21;20;24;25;400;2,15;6;-999;2;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
34;16.05.2008;13:00:27;00:00:33;21;20;24;25;400;1,59;6;-999;2;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,21;38,64
35;16.05.2008;13:00:28;00:00:34;21;20;24;25;400;1,21;5;-999;1;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
36;16.05.2008;13:00:29;00:00:35;21;20;24;25;400;1,21;5;-999;1;100;0;20;0;5;30,000;4;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
37;16.05.2008;13:00:30;00:00:36;21;20;24;25;400;0,94;5;-999;1;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,22;38,65
38;16.05.2008;13:00:31;00:00:37;21;20;24;25;400;0,75;5;-999;1;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
39;16.05.2008;13:00:32;00:00:38;21;20;24;25;400;0,75;5;-999;1;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
40;16.05.2008;13:00:33;00:00:39;21;20;24;25;400;0,62;5;-999;1;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
41;16.05.2008;13:00:34;00:00:40;21;20;24;25;400;0,51;5;-999;1;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
42;16.05.2008;13:00:35;00:00:41;21;20;24;25;400;0,51;5;-999;1;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
43;16.05.2008;13:00:36;00:00:42;21;20;24;25;400;0,44;5;-999;1;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
44;16.05.2008;13:00:37;00:00:43;21;20;24;25;400;0,38;5;-999;0;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
45;16.05.2008;13:00:38;00:00:44;21;20;24;25;400;0,34;5;-999;0;100;0;20;0;5;30,000;5;0,030;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
46;16.05.2008;13:00:39;00:00:45;21;20;24;25;400;0,34;5;-999;0;100;0;20;0;5;30,000;5;0,030;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
47;16.05.2008;13:00:40;00:00:46;21;20;24;25;400;0,31;5;-999;0;100;0;20;0;5;30,000;4;0,030;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
48;16.05.2008;13:00:41;00:00:47;21;20;24;25;400;0,28;4;-999;0;100;0;20;0;5;30,000;5;0,030;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
49;16.05.2008;13:00:42;00:00:48;21;20;24;25;400;0,28;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
50;16.05.2008;13:00:43;00:00:49;21;20;24;25;400;0,26;4;-999;0;100;0;20;0;5;30,000;4;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
51;16.05.2008;13:00:44;00:00:50;21;20;24;25;400;0,24;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
52;16.05.2008;13:00:45;00:00:51;21;20;24;25;400;0,24;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
53;16.05.2008;13:00:46;00:00:52;21;20;24;25;400;0,23;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
54;16.05.2008;13:00:47;00:00:53;21;20;24;25;400;0,22;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
55;16.05.2008;13:00:48;00:00:54;20;20;24;25;400;0,22;4;-999;0;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
56;16.05.2008;13:00:49;00:00:55;20;20;24;25;400;0,21;4;-999;0;100;0;20;0;5;30,000;4;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
57;16.05.2008;13:00:50;00:00:56;20;20;24;25;400;0,20;4;-999;0;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
58;16.05.2008;13:00:51;00:00:57;20;20;24;25;400;0,20;4;-999;0;100;0;20;0;5;30,000;5;0,040;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
59;16.05.2008;13:00:52;00:00:58;20;20;24;25;400;0,19;4;-999;0;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,22;38,65
60;16.05.2008;13:00:53;00:00:59;20;20;24;25;400;0,19;4;-999;0;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
61;16.05.2008;13:00:54;00:01:00;20;20;24;25;400;0,18;4;-999;0;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
62;16.05.2008;13:00:55;00:01:01;20;20;24;25;400;0,18;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
63;16.05.2008;13:00:56;00:01:02;20;20;24;25;400;0,18;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
64;16.05.2008;13:00:57;00:01:03;20;20;24;25;400;0,17;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
65;16.05.2008;13:00:58;00:01:04;20;20;24;25;400;0,17;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
66;16.05.2008;13:00:59;00:01:05;20;20;24;25;400;0,17;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
67;16.05.2008;13:01:00;00:01:06;20;20;24;25;400;0,17;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
68;16.05.2008;13:01:01;00:01:07;20;20;24;25;400;0,17;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
69;16.05.2008;13:01:02;00:01:08;20;20;24;25;400;0,16;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
70;16.05.2008;13:01:03;00:01:09;20;20;24;25;400;0,16;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
71;16.05.2008;13:01:04;00:01:10;20;20;24;25;400;0,16;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
72;16.05.2008;13:01:05;00:01:11;20;21;24;25;400;0,16;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
73;16.05.2008;13:01:06;00:01:12;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
74;16.05.2008;13:01:07;00:01:13;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
75;16.05.2008;13:01:08;00:01:14;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
76;16.05.2008;13:01:09;00:01:15;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
77;16.05.2008;13:01:10;00:01:16;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
78;16.05.2008;13:01:11;00:01:17;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
79;16.05.2008;13:01:12;00:01:18;20;21;24;25;400;0,15;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
80;16.05.2008;13:01:13;00:01:19;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
81;16.05.2008;13:01:14;00:01:20;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
82;16.05.2008;13:01:15;00:01:21;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,22;38,65
83;16.05.2008;13:01:16;00:01:22;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
84;16.05.2008;13:01:17;00:01:23;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
85;16.05.2008;13:01:18;00:01:24;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
86;16.05.2008;13:01:19;00:01:25;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
87;16.05.2008;13:01:20;00:01:26;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
88;16.05.2008;13:01:21;00:01:27;20;21;24;25;400;0,14;4;-999;0;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
89;16.05.2008;13:01:22;00:01:28;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
90;16.05.2008;13:01:23;00:01:29;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
91;16.05.2008;13:01:24;00:01:30;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;4;0,020;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
92;16.05.2008;13:01:25;00:01:31;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
93;16.05.2008;13:01:26;00:01:32;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
94;16.05.2008;13:01:27;00:01:33;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
95;16.05.2008;13:01:28;00:01:34;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;-0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
96;16.05.2008;13:01:29;00:01:35;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;-0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
97;16.05.2008;13:01:30;00:01:36;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;4;-0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
98;16.05.2008;13:01:31;00:01:37;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;-0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
99;16.05.2008;13:01:32;00:01:38;20;21;24;25;400;0,13;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
100;16.05.2008;13:01:33;00:01:39;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
101;16.05.2008;13:01:34;00:01:40;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
102;16.05.2008;13:01:35;00:01:41;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
103;16.05.2008;13:01:36;00:01:42;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
104;16.05.2008;13:01:37;00:01:43;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
105;16.05.2008;13:01:38;00:01:44;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
106;16.05.2008;13:01:39;00:01:45;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
107;16.05.2008;13:01:40;00:01:46;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;4;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
108;16.05.2008;13:01:41;00:01:47;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
109;16.05.2008;13:01:42;00:01:48;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;4;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
110;16.05.2008;13:01:43;00:01:49;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
111;16.05.2008;13:01:44;00:01:50;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
112;16.05.2008;13:01:45;00:01:51;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
113;16.05.2008;13:01:46;00:01:52;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
114;16.05.2008;13:01:47;00:01:53;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
115;16.05.2008;13:01:48;00:01:54;20;21;24;25;400;0,12;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
116;16.05.2008;13:01:49;00:01:55;20;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
117;16.05.2008;13:01:50;00:01:56;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
118;16.05.2008;13:01:51;00:01:57;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
119;16.05.2008;13:01:52;00:01:58;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;-0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
120;16.05.2008;13:01:53;00:01:59;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;-0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
121;16.05.2008;13:01:54;00:02:00;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;-0,010;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
122;16.05.2008;13:01:55;00:02:01;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
123;16.05.2008;13:01:56;00:02:02;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,05;0,0;0,0;0,00;0,0;0,23;38,66
124;16.05.2008;13:01:57;00:02:03;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
125;16.05.2008;13:01:58;00:02:04;21;21;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
126;16.05.2008;13:01:59;00:02:05;21;22;24;25;400;0,11;4;-999;0;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
127;16.05.2008;13:02:00;00:02:06;21;22;24;25;400;13,30;48;-999;46;100;0;20;0;5;30,000;5;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
128;16.05.2008;13:02:01;00:02:07;21;22;24;25;400;13,30;104;-999;117;100;0;20;0;5;30,000;4;0,010;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
129;16.05.2008;13:02:02;00:02:08;21;22;24;25;400;13,30;104;-999;201;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
130;16.05.2008;13:02:03;00:02:09;21;22;24;25;400;13,30;158;-999;337;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,01;0,0;0,23;38,66
131;16.05.2008;13:02:04;00:02:10;21;22;24;25;400;13,30;213;-999;462;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
132;16.05.2008;13:02:05;00:02:11;21;22;24;25;400;13,30;213;-999;579;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
133;16.05.2008;13:02:06;00:02:12;21;22;24;25;400;13,30;269;-999;684;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
134;16.05.2008;13:02:07;00:02:13;21;22;24;25;400;13,30;324;-999;768;100;0;20;0;5;30,000;5;0,000;5;0,01;100;3;20;0,04;0,0;0,0;0,00;0,0;0,23;38,66
